sample_id,pid,qid,aid,gold_label,agg_human_score,agg_human_pred,pred_conf,gold_conf,entropy,pred_label
3338,Science-textbook/science-g5-88.txt,0,3,0,0.0,0,0.9164871215820312,0.9164871215820312,0.4144376098554377,0
3339,Science-textbook/science-g5-88.txt,1,0,1,1.0,1,0.5923840552568436,0.5923840552568436,0.9752316644166682,1
3340,Science-textbook/science-g5-88.txt,1,1,1,0.75,1,0.9467361867427826,0.0532637918367981,0.3001027733549063,0
3341,Science-textbook/science-g5-88.txt,1,2,0,0.75,1,0.861526083946228,0.861526083946228,0.5802281331212967,0
3342,Science-textbook/science-g5-88.txt,1,3,0,0.25,0,0.8957111001014709,0.8957111001014709,0.4824454670956992,0
3343,Science-textbook/science-g5-88.txt,2,0,1,1.0,1,0.6794221967458725,0.3205778181552887,0.9050087018759844,0
3344,Science-textbook/science-g5-88.txt,2,1,1,0.5,0,0.729908150434494,0.27009187489748,0.8415964301997773,0
3345,Science-textbook/science-g5-88.txt,2,2,1,0.75,1,0.8060346484184265,0.8060346484184265,0.7096933706466946,1
3346,Science-textbook/science-g5-88.txt,2,3,1,0.75,1,0.8818624913692474,0.8818624913692474,0.5239834261196449,1
3347,Science-textbook/science-g5-88.txt,2,4,0,0.25,0,0.8611394464969635,0.8611394464969635,0.5812469177197792,0
3348,Science-textbook/science-g5-88.txt,2,5,0,0.5,0,0.5915811657905579,0.5915811657905579,0.9756627569064816,0
3349,Science-textbook/science-g5-88.txt,2,6,0,0.25,0,0.9261591315269472,0.9261591315269472,0.3800962820087648,0
3350,Science-textbook/science-g5-88.txt,3,0,1,0.75,1,0.8747714638710022,0.1252285283058881,0.5442056617566907,0
3351,Science-textbook/science-g5-88.txt,3,1,0,0.25,0,0.9209227085113524,0.9209227085113524,0.3989195689878779,0
3352,Science-textbook/science-g5-88.txt,4,0,1,0.5,0,0.6621527433395386,0.3378472521901131,0.922743762091795,0
3353,Science-textbook/science-g5-88.txt,4,1,0,0.25,0,0.7224287122488022,0.7224287122488022,0.8521203771557815,0
3354,Science-textbook/science-g5-88.txt,4,2,0,0.25,0,0.6799872636795044,0.6799872636795044,0.9043953179291004,0
3355,Science-textbook/science-g5-88.txt,4,3,0,0.0,0,0.5402004957199097,0.5402004957199097,0.9953319427681157,0
3356,Science-textbook/science-g5-88.txt,5,0,1,1.0,1,0.8589316427707672,0.8589316427707672,0.5870298873672105,1
3357,Science-textbook/science-g5-88.txt,5,1,1,0.5,0,0.6138317883014679,0.3861682191491127,0.962282191075452,0
3358,Science-textbook/science-g5-88.txt,5,2,1,0.25,0,0.8441285848617553,0.8441285848617553,0.6243405526818927,1
3359,Science-textbook/science-g5-88.txt,5,3,0,0.0,0,0.97943577170372,0.97943577170372,0.1445970128290676,0
3360,Science-textbook/science-g5-88.txt,5,4,0,0.25,0,0.923404049873352,0.923404049873352,0.390069714309004,0
3361,Science-textbook/science-g5-88.txt,5,5,0,0.0,0,0.8469376266002655,0.8469376266002655,0.6174511314628502,0
3362,Science-textbook/science-g5-88.txt,6,0,1,1.0,1,0.8511436522006989,0.1488563429564237,0.6069708889373453,0
3363,Science-textbook/science-g5-88.txt,6,1,0,0.0,0,0.9188372552394868,0.9188372552394868,0.4062630687004073,0
3364,Science-textbook/science-g5-88.txt,7,0,1,1.0,1,0.7176650255918503,0.7176650255918503,0.8586128921889387,1
3365,Science-textbook/science-g5-88.txt,7,1,0,0.0,0,0.529083377122879,0.529083377122879,0.9975580364611636,0
3366,Science-textbook/science-g5-88.txt,8,0,1,0.75,1,0.6022408574819564,0.6022408574819564,0.9696246786410924,1
3367,Science-textbook/science-g5-88.txt,8,1,1,0.25,0,0.7707257032394409,0.7707257032394409,0.776744099176886,1
3368,Science-textbook/science-g5-88.txt,8,2,0,0.25,0,0.5162576481699943,0.5162576481699943,0.9992372249366414,0
3369,Science-textbook/science-g5-88.txt,8,3,0,0.25,0,0.8765516638755798,0.8765516638755798,0.5391924668268825,0
3370,Science-textbook/science-g5-88.txt,9,0,1,0.75,1,0.6605311125516892,0.3394688986241817,0.9243095668550654,0
3371,Science-textbook/science-g5-88.txt,9,1,0,0.25,0,0.797187939286232,0.797187939286232,0.7275166988851833,0
3372,Science-textbook/science-g5-88.txt,9,2,1,0.25,0,0.6425699844956398,0.3574300222098827,0.9405292126714676,0
3373,Science-textbook/science-g5-88.txt,9,3,0,0.25,0,0.8740025460720062,0.8740025460720062,0.5463581173031257,0
3374,Science-textbook/science-g5-88.txt,10,0,1,0.5,0,0.6254897594451905,0.374510246515274,0.9540723314522777,0
3375,Science-textbook/science-g5-88.txt,10,1,0,0.0,0,0.9126011729240416,0.9126011729240416,0.4277273626463948,0
3376,Science-textbook/science-g5-88.txt,10,2,0,0.5,0,0.7877118229866028,0.7877118229866028,0.7458338067599586,0
3377,Science-textbook/science-g5-88.txt,10,3,0,0.0,0,0.9067781448364258,0.9067781448364258,0.44713348087582,0
3378,Science-textbook/science-g5-88.txt,11,0,1,0.75,1,0.5487122029066086,0.5487122029066086,0.9931424493786376,1
3379,Science-textbook/science-g5-88.txt,11,1,0,0.0,0,0.8698618710041046,0.8698618710041046,0.5578168835567257,0
3380,Science-textbook/science-g5-88.txt,11,2,0,0.0,0,0.7084321647882461,0.7084321647882461,0.8707379120881783,0
3381,Science-textbook/science-g5-88.txt,11,3,0,0.25,0,0.9821359515190125,0.9821359515190125,0.1292735952581919,0
3382,Science-textbook/science-g5-88.txt,12,0,1,1.0,1,0.5169579982757568,0.4830419853329658,0.9991700777009688,0
3383,Science-textbook/science-g5-88.txt,12,1,0,0.0,0,0.8541337192058563,0.8541337192058563,0.5993982174384709,0
3384,Science-textbook/science-g5-88.txt,13,0,1,1.0,1,0.6560855001211167,0.3439144939184189,0.9285154418298268,0
3385,Science-textbook/science-g5-88.txt,13,1,0,0.0,0,0.7262953221797943,0.7262953221797943,0.8467305366217653,0
3386,Science-textbook/science-g5-88.txt,14,0,1,0.75,1,0.7884367525577545,0.7884367525577545,0.7444602494030016,1
3387,Science-textbook/science-g5-88.txt,14,1,1,0.5,0,0.7794950842857361,0.7794950842857361,0.7610884068739487,1
3388,Science-textbook/science-g5-88.txt,14,2,1,0.75,1,0.7035315245389938,0.7035315245389938,0.8769310568326104,1
3389,Science-textbook/science-g5-88.txt,14,3,0,0.0,0,0.9523304641246796,0.9523304641246796,0.2764135753374216,0
3390,Science-textbook/science-g5-88.txt,14,4,0,0.0,0,0.8917744755744934,0.8917744755744934,0.4945402902554751,0
3391,Science-textbook/science-g5-88.txt,15,0,1,1.0,1,0.6881321728229522,0.311867831647396,0.8953177949213181,0
3392,Science-textbook/science-g5-88.txt,15,1,0,0.0,0,0.6945883214473725,0.6945883214473725,0.8878058413602405,0
3393,Science-textbook/science-g5-88.txt,16,0,1,1.0,1,0.8480285942554474,0.1519714161753654,0.6147518609613377,0
3394,Science-textbook/science-g5-88.txt,16,1,0,0.0,0,0.7624268949031829,0.7624268949031829,0.7909810902857621,0
3395,Science-textbook/science-g5-88.txt,17,0,1,0.75,1,0.5690537482500077,0.4309462506324052,0.9861971720539382,0
3396,Science-textbook/science-g5-88.txt,17,1,1,1.0,1,0.5927703537046909,0.5927703537046909,0.9750228772906406,1
3397,Science-textbook/science-g5-88.txt,17,2,1,0.5,0,0.6625507324934006,0.33744927495718,0.92235689387249,0
3398,Science-textbook/science-g5-88.txt,17,3,0,0.25,0,0.9331371307373046,0.9331371307373046,0.3541059562653103,0
3399,Science-textbook/science-g5-88.txt,17,4,0,0.0,0,0.8207079976797104,0.8207079976797104,0.6785257753973468,0
3400,Science-textbook/science-g5-88.txt,17,5,0,0.25,0,0.8169249057769775,0.8169249057769775,0.6867581903486353,0
3401,Science-textbook/science-g5-88.txt,18,0,1,1.0,1,0.8749578773975373,0.8749578773975373,0.543682690083374,1
3402,Science-textbook/science-g5-88.txt,18,1,1,0.5,0,0.6786194279789924,0.3213805824518204,0.9058764725741442,0
3403,Science-textbook/science-g5-88.txt,18,2,0,0.25,0,0.8510219871997833,0.8510219871997833,0.6072768276803905,0
3404,Science-textbook/science-g5-88.txt,18,3,0,0.0,0,0.8622508943080902,0.8622508943080902,0.5783134421068411,0
3405,Science-textbook/science-g5-88.txt,19,0,1,0.5,0,0.5976222768425942,0.4023777037858963,0.9723244854324709,0
3406,Science-textbook/science-g5-88.txt,19,1,0,0.25,0,0.8728355526924133,0.8728355526924133,0.5496100872930102,0
3407,Science-textbook/science-g5-88.txt,19,2,1,0.75,1,0.6813551604747772,0.3186448305845261,0.9029016719271652,0
3408,Science-textbook/science-g5-88.txt,19,3,0,0.0,0,0.9018349170684814,0.9018349170684814,0.4631519274250038,0
3409,History-Anthropology/oanc-HistoryEdinburgh-4.txt,0,0,1,0.5,0,0.7919922709465027,0.7919922709465027,0.7376572670006952,1
3410,History-Anthropology/oanc-HistoryEdinburgh-4.txt,0,1,1,0.5,0,0.6019062399864197,0.6019062399864197,0.9698245859351472,1
3411,History-Anthropology/oanc-HistoryEdinburgh-4.txt,0,2,0,0.0,0,0.9420312583446504,0.9420312583446504,0.3193282449835228,0
3412,History-Anthropology/oanc-HistoryEdinburgh-4.txt,0,3,1,0.75,1,0.8142371356487275,0.8142371356487275,0.6925230446128724,1
3413,History-Anthropology/oanc-HistoryEdinburgh-4.txt,0,4,0,0.25,0,0.7370799481868744,0.7370799481868744,0.8311209005012782,0
3414,History-Anthropology/oanc-HistoryEdinburgh-4.txt,1,0,0,0.0,0,0.7875741481781006,0.7875741481781006,0.7460941400775682,0
3415,History-Anthropology/oanc-HistoryEdinburgh-4.txt,1,1,1,0.25,0,0.568045100569725,0.4319549053907394,0.986598706813214,0
3416,History-Anthropology/oanc-HistoryEdinburgh-4.txt,1,2,1,0.25,0,0.7148639619350433,0.2851360216736793,0.862354968870143,0
3417,History-Anthropology/oanc-HistoryEdinburgh-4.txt,1,3,0,0.75,1,0.8375065207481385,0.8375065207481385,0.6402415206036568,0
3418,History-Anthropology/oanc-HistoryEdinburgh-4.txt,1,4,1,0.25,0,0.5641419947147369,0.5641419947147369,0.9880961650041016,1
3419,History-Anthropology/oanc-HistoryEdinburgh-4.txt,2,0,0,0.0,0,0.720604732632637,0.720604732632637,0.8546255145404168,0
3420,History-Anthropology/oanc-HistoryEdinburgh-4.txt,2,1,0,0.0,0,0.8964094460010529,0.8964094460010529,0.4802751793943526,0
3421,History-Anthropology/oanc-HistoryEdinburgh-4.txt,2,2,0,0.0,0,0.8375647306442261,0.8375647306442261,0.6401037914554595,0
3422,History-Anthropology/oanc-HistoryEdinburgh-4.txt,2,3,1,1.0,1,0.921238648891449,0.921238648891449,0.3977995982098303,1
3423,History-Anthropology/oanc-HistoryEdinburgh-4.txt,2,4,1,0.75,1,0.9446609318256378,0.9446609318256378,0.3086578141969415,1
3424,History-Anthropology/oanc-HistoryEdinburgh-4.txt,3,0,1,1.0,1,0.5734880328178406,0.426511961594224,0.9843608829200584,0
3425,History-Anthropology/oanc-HistoryEdinburgh-4.txt,3,1,0,0.0,0,0.9677401781082152,0.9677401781082152,0.2056011349017189,0
3426,History-Anthropology/oanc-HistoryEdinburgh-4.txt,3,2,0,0.0,0,0.8699140191078186,0.8699140191078186,0.5576739674600862,0
3427,History-Anthropology/oanc-HistoryEdinburgh-4.txt,3,3,0,0.0,0,0.8441224098205566,0.8441224098205566,0.6243555718170757,0
3428,History-Anthropology/oanc-HistoryEdinburgh-4.txt,4,0,1,1.0,1,0.7097589045763015,0.2902410805225372,0.8690324679882628,0
3429,History-Anthropology/oanc-HistoryEdinburgh-4.txt,4,1,1,0.0,0,0.8939076364040375,0.1060923710465431,0.488015668967008,0
3430,History-Anthropology/oanc-HistoryEdinburgh-4.txt,4,2,0,0.0,0,0.5877502799034119,0.5877502799034119,0.9776666883075614,0
3431,History-Anthropology/oanc-HistoryEdinburgh-4.txt,4,3,0,0.0,0,0.7667858362197876,0.7667858362197876,0.7835723391946945,0
3432,History-Anthropology/oanc-HistoryEdinburgh-4.txt,4,4,0,0.0,0,0.8709424912929535,0.8709424912929535,0.554847722822248,0
3433,History-Anthropology/oanc-HistoryEdinburgh-4.txt,5,0,1,0.75,1,0.9072246432304384,0.0927753627300262,0.4456663907756198,0
3434,History-Anthropology/oanc-HistoryEdinburgh-4.txt,5,1,1,0.5,0,0.8289905667304993,0.1710094310343265,0.6600087293936119,0
3435,History-Anthropology/oanc-HistoryEdinburgh-4.txt,5,2,0,0.0,0,0.8763078570365905,0.8763078570365905,0.5398815453831404,0
3436,History-Anthropology/oanc-HistoryEdinburgh-4.txt,5,3,0,0.0,0,0.9188639461994172,0.9188639461994172,0.4061695931419155,0
3437,History-Anthropology/oanc-HistoryEdinburgh-4.txt,5,4,1,1.0,1,0.8262949109077453,0.173705081641674,0.6661106605572773,0
3438,History-Anthropology/oanc-HistoryEdinburgh-4.txt,5,5,0,0.25,0,0.925221836566925,0.925221836566925,0.3835069917388287,0
3439,History-Anthropology/oanc-HistoryEdinburgh-4.txt,6,0,0,0.25,0,0.9648994743824004,0.9648994743824004,0.2193586204632299,0
3440,History-Anthropology/oanc-HistoryEdinburgh-4.txt,6,1,0,0.0,0,0.854775458574295,0.854775458574295,0.5977595809763167,0
3441,History-Anthropology/oanc-HistoryEdinburgh-4.txt,6,2,0,0.0,0,0.9096495807170868,0.9096495807170868,0.4376384166539744,0
3442,History-Anthropology/oanc-HistoryEdinburgh-4.txt,6,3,1,0.5,0,0.7172132223844528,0.7172132223844528,0.8592202797852532,1
3443,History-Anthropology/oanc-HistoryEdinburgh-4.txt,6,4,1,0.75,1,0.8033658564090729,0.1966341376304626,0.7151450796100793,0
3444,History-Anthropology/oanc-HistoryEdinburgh-4.txt,7,0,0,0.0,0,0.9348592400550844,0.9348592400550844,0.3475224102507763,0
3445,History-Anthropology/oanc-HistoryEdinburgh-4.txt,7,1,1,0.75,1,0.7587057173252105,0.7587057173252105,0.7971860056958442,1
3446,History-Anthropology/oanc-HistoryEdinburgh-4.txt,7,2,0,0.0,0,0.8439882099628448,0.8439882099628448,0.6246825379154001,0
3447,History-Anthropology/oanc-HistoryEdinburgh-4.txt,7,3,1,1.0,1,0.9173704147338868,0.9173704147338868,0.4113776192787788,1
3448,History-Anthropology/oanc-HistoryEdinburgh-4.txt,7,4,1,0.0,0,0.6189187660813331,0.6189187660813331,0.9588020943177432,1
3449,History-Anthropology/oanc-HistoryEdinburgh-4.txt,8,0,0,0.0,0,0.8818699538707733,0.8818699538707733,0.5239617400071251,0
3450,History-Anthropology/oanc-HistoryEdinburgh-4.txt,8,1,0,0.0,0,0.7266409039497376,0.2733590960502624,0.8462435392064468,1
3451,History-Anthropology/oanc-HistoryEdinburgh-4.txt,8,2,1,0.75,1,0.6828714311122894,0.31712856143713,0.901231501205473,0
3452,History-Anthropology/oanc-HistoryEdinburgh-4.txt,8,3,0,0.0,0,0.9364798545837404,0.9364798545837404,0.3412629292103114,0
3453,History-Anthropology/oanc-HistoryEdinburgh-4.txt,8,4,1,1.0,1,0.6776728212833405,0.6776728212833405,0.9068942466090256,1
3454,History-Anthropology/oanc-HistoryEdinburgh-4.txt,8,5,1,0.25,0,0.8519300282001495,0.8519300282001495,0.6049892540298871,1
3455,History-Anthropology/oanc-HistoryEdinburgh-4.txt,9,0,0,0.0,0,0.8614829063415528,0.8614829063415528,0.5803420068338001,0
3456,History-Anthropology/oanc-HistoryEdinburgh-4.txt,9,1,0,0.0,0,0.9123729467391968,0.9123729467391968,0.4284992188685204,0
3457,History-Anthropology/oanc-HistoryEdinburgh-4.txt,9,2,0,0.0,0,0.9417976081371308,0.9417976081371308,0.320267433493097,0
3458,History-Anthropology/oanc-HistoryEdinburgh-4.txt,9,3,1,0.75,1,0.6772901177406311,0.6772901177406311,0.9073040442942012,1
3459,History-Anthropology/oanc-HistoryEdinburgh-4.txt,9,4,1,1.0,1,0.8998573780059814,0.1001426056027412,0.4694474849278012,0
3460,History-Anthropology/oanc-HistoryEdinburgh-4.txt,10,0,0,0.25,0,0.7250400662422181,0.7250400662422181,0.8484921333344163,0
3461,History-Anthropology/oanc-HistoryEdinburgh-4.txt,10,1,1,1.0,1,0.9810847342014312,0.0189152635633945,0.1353059691067553,0
3462,History-Anthropology/oanc-HistoryEdinburgh-4.txt,10,2,0,0.0,0,0.8976435661315918,0.8976435661315918,0.4764211463899974,0
3463,History-Anthropology/oanc-HistoryEdinburgh-4.txt,10,3,0,0.0,0,0.811455374956131,0.811455374956131,0.6984169605700193,0
3464,History-Anthropology/oanc-HistoryEdinburgh-4.txt,10,4,1,0.75,1,0.9730087459087372,0.026991257071495,0.179071103411831,0
3465,History-Anthropology/oanc-HistoryEdinburgh-4.txt,11,0,0,0.25,0,0.633933475613594,0.633933475613594,0.9476039080853152,0
3466,History-Anthropology/oanc-HistoryEdinburgh-4.txt,11,1,1,0.75,1,0.6623424500226974,0.6623424500226974,0.922559477249117,1
3467,History-Anthropology/oanc-HistoryEdinburgh-4.txt,11,2,0,0.0,0,0.5809332177042961,0.5809332177042961,0.9810167519583364,0
3468,History-Anthropology/oanc-HistoryEdinburgh-4.txt,11,3,0,0.0,0,0.919962751865387,0.919962751865387,0.4023103587282827,0
3469,History-Anthropology/oanc-HistoryEdinburgh-4.txt,11,4,1,0.75,1,0.7419333577156066,0.2580666653811931,0.8238148987326248,0
3470,History-Anthropology/oanc-HistoryEdinburgh-4.txt,11,5,1,1.0,1,0.9188351213932038,0.9188351213932038,0.4062704498048629,1
3471,History-Anthropology/oanc-HistoryEdinburgh-4.txt,11,6,1,0.0,0,0.5701463878154754,0.4298536211252212,0.9857554512025832,0
3472,History-Anthropology/oanc-HistoryEdinburgh-4.txt,12,0,1,0.0,0,0.6879534512758255,0.6879534512758255,0.895521734879436,1
3473,History-Anthropology/oanc-HistoryEdinburgh-4.txt,12,1,0,0.0,0,0.9227402806282043,0.9227402806282043,0.3924492908666727,0
3474,History-Anthropology/oanc-HistoryEdinburgh-4.txt,12,2,1,0.75,1,0.5202836066484451,0.5202836066484451,0.9988125539781266,1
3475,History-Anthropology/oanc-HistoryEdinburgh-4.txt,12,3,1,0.25,0,0.8211986422538757,0.1788013562560081,0.6774478270469262,0
3476,History-Anthropology/oanc-HistoryEdinburgh-4.txt,12,4,0,0.75,1,0.6964167594909668,0.6964167594909668,0.8856270221511785,0
3477,History-Anthropology/oanc-HistoryEdinburgh-4.txt,12,5,0,0.25,0,0.949883645772934,0.949883645772934,0.2868910850813189,0
3478,History-Anthropology/oanc-HistoryEdinburgh-4.txt,12,6,1,1.0,1,0.7943174004554748,0.20568258613348,0.7331487060062655,0
3479,History-Anthropology/oanc-HistoryEdinburgh-4.txt,13,0,1,0.75,1,0.7698200166225433,0.2301799960434437,0.7783249400578003,0
3480,History-Anthropology/oanc-HistoryEdinburgh-4.txt,13,1,0,0.5,0,0.6426506131887436,0.6426506131887436,0.940460962808788,0
3481,History-Anthropology/oanc-HistoryEdinburgh-4.txt,13,2,0,0.0,0,0.631998136639595,0.631998136639595,0.949125498455606,0
3482,History-Anthropology/oanc-HistoryEdinburgh-4.txt,13,3,0,0.0,0,0.9016953885555268,0.9016953885555268,0.4635981855869749,0
3483,History-Anthropology/oanc-HistoryEdinburgh-4.txt,14,0,1,0.75,1,0.9675812363624572,0.0324187594465911,0.2063804255560915,0
3484,History-Anthropology/oanc-HistoryEdinburgh-4.txt,14,1,1,0.25,0,0.7556811571121216,0.2443188488483429,0.8021489052885452,0
3485,History-Anthropology/oanc-HistoryEdinburgh-4.txt,14,2,1,0.75,1,0.8639350950717926,0.1360649056732654,0.5738396412477301,0
3486,History-Anthropology/oanc-HistoryEdinburgh-4.txt,14,3,0,0.0,0,0.6427888661623001,0.6427888661623001,0.9403438416387626,0
3487,History-Anthropology/oanc-HistoryEdinburgh-4.txt,14,4,0,0.0,0,0.8897146463394165,0.8897146463394165,0.5007760634265095,0
3488,Science-textbook/science-g4-121.txt,0,0,0,0.0,0,0.8540441632270813,0.8540441632270813,0.5996265437434515,0
3489,Science-textbook/science-g4-121.txt,0,1,0,0.25,0,0.714530274271965,0.714530274271965,0.8627970572498526,0
3490,Science-textbook/science-g4-121.txt,0,2,1,1.0,1,0.8827292084693908,0.8827292084693908,0.5214645836495906,1
3491,Science-textbook/science-g4-121.txt,0,3,0,0.0,0,0.7571366041898727,0.7571366041898727,0.7997696577756547,0
3492,Science-textbook/science-g4-121.txt,0,4,0,0.75,1,0.8537434339523315,0.8537434339523315,0.6003925333425817,0
3493,Science-textbook/science-g4-121.txt,0,5,1,0.75,1,0.7488418221473694,0.7488418221473694,0.8131086262679897,1
3494,Science-textbook/science-g4-121.txt,1,0,0,0.0,0,0.8495889961719513,0.8495889961719513,0.6108678545309001,0
3495,Science-textbook/science-g4-121.txt,1,1,0,0.25,0,0.6351255983114242,0.6351255983114242,0.946655071156052,0
3496,Science-textbook/science-g4-121.txt,1,2,1,0.75,1,0.7978667199611664,0.7978667199611664,0.7261741979456517,1
3497,Science-textbook/science-g4-121.txt,1,3,0,0.0,0,0.6606954343616962,0.6606954343616962,0.924151671880087,0
3498,Science-textbook/science-g4-121.txt,1,4,1,0.75,1,0.8724492788314819,0.8724492788314819,0.5506825357710912,1
3499,Science-textbook/science-g4-121.txt,1,5,0,0.0,0,0.931758850812912,0.931758850812912,0.3593254355457724,0
3500,Science-textbook/science-g4-121.txt,1,6,1,0.75,1,0.7637850761413574,0.7637850761413574,0.7886889655285017,1
3501,Science-textbook/science-g4-121.txt,2,0,1,0.75,1,0.7846666038036346,0.2153333887457847,0.7515543966176348,0
3502,Science-textbook/science-g4-121.txt,2,1,0,0.25,0,0.9472706556320192,0.9472706556320192,0.2978796999052263,0
3503,Science-textbook/science-g4-121.txt,2,2,1,0.75,1,0.6155774593353271,0.3844225414097309,0.961105729622228,0
3504,Science-textbook/science-g4-121.txt,2,3,0,0.0,0,0.9340605854988098,0.9340605854988098,0.3505842459504304,0
3505,Science-textbook/science-g4-121.txt,2,4,1,0.75,1,0.5543959349393844,0.5543959349393844,0.9914454433071422,1
3506,Science-textbook/science-g4-121.txt,2,5,1,0.75,1,0.6366343259811401,0.3633656613528728,0.9454415270475116,0
3507,Science-textbook/science-g4-121.txt,2,6,0,0.5,0,0.6823518723249435,0.317648134380579,0.9018055287441132,1
3508,Science-textbook/science-g4-121.txt,2,7,0,0.0,0,0.9351523101329804,0.9351523101329804,0.3463951846765449,0
3509,Science-textbook/science-g4-121.txt,3,0,1,0.75,1,0.7707551479339599,0.7707551479339599,0.7766926197850655,1
3510,Science-textbook/science-g4-121.txt,3,1,1,1.0,1,0.6791424125432968,0.6791424125432968,0.9053116158656578,1
3511,Science-textbook/science-g4-121.txt,3,2,0,0.25,0,0.8966139137744904,0.8966139137744904,0.4796382108655551,0
3512,Science-textbook/science-g4-121.txt,3,3,0,0.0,0,0.8515795230865478,0.8515795230865478,0.6058733394788703,0
3513,Science-textbook/science-g4-121.txt,3,4,1,0.75,1,0.7499056696891785,0.7499056696891785,0.8114275851867203,1
3514,Science-textbook/science-g4-121.txt,3,5,0,0.0,0,0.5629424944519996,0.5629424944519996,0.9885383999082886,0
3515,Science-textbook/science-g4-121.txt,3,6,0,0.25,0,0.8128128945827484,0.8128128945827484,0.6955498692215307,0
3516,Science-textbook/science-g4-121.txt,4,0,1,0.5,0,0.8579875409603119,0.8579875409603119,0.5894851107341788,1
3517,Science-textbook/science-g4-121.txt,4,1,0,0.0,0,0.8143109560012818,0.8143109560012818,0.6923656721114007,0
3518,Science-textbook/science-g4-121.txt,4,2,1,0.75,1,0.9219806075096132,0.9219806075096132,0.3951616062947679,1
3519,Science-textbook/science-g4-121.txt,4,3,0,0.0,0,0.8145510673522949,0.8145510673522949,0.6918533026438963,0
3520,Science-textbook/science-g4-121.txt,4,4,0,0.25,0,0.8896353662014007,0.8896353662014007,0.5010147831279329,0
3521,Science-textbook/science-g4-121.txt,4,5,0,0.5,0,0.7836139678955079,0.2163860440254211,0.7535134003798749,1
3522,Science-textbook/science-g4-121.txt,4,6,1,0.5,0,0.7635981202125549,0.7635981202125549,0.7890053661963745,1
3523,Science-textbook/science-g4-121.txt,5,0,0,0.0,0,0.9669385135173798,0.9669385135173798,0.2095200506982299,0
3524,Science-textbook/science-g4-121.txt,5,1,1,1.0,1,0.5727930575609207,0.5727930575609207,0.9846563336850234,1
3525,Science-textbook/science-g4-121.txt,5,2,0,0.0,0,0.74527787566185,0.74527787566185,0.8186770997639143,0
3526,Science-textbook/science-g4-121.txt,5,3,0,0.0,0,0.9701228737831116,0.9701228737831116,0.1937753007476051,0
3527,Science-textbook/science-g4-121.txt,5,4,0,0.0,0,0.9279065251350402,0.9279065251350402,0.373687929734857,0
3528,Science-textbook/science-g4-121.txt,5,5,1,0.5,0,0.5141106769442558,0.5141106769442558,0.9994254099096316,1
3529,Science-textbook/science-g4-121.txt,5,6,1,0.75,1,0.827254182100296,0.827254182100296,0.6639476890299355,1
3530,Science-textbook/science-g4-121.txt,6,0,1,0.5,0,0.5553992837667465,0.444600722938776,0.9911262979701484,0
3531,Science-textbook/science-g4-121.txt,6,1,0,0.25,0,0.9676128268241884,0.9676128268241884,0.2062255987592627,0
3532,Science-textbook/science-g4-121.txt,6,2,0,0.0,0,0.9653143525123596,0.9653143525123596,0.2173714010615555,0
3533,Science-textbook/science-g4-121.txt,6,3,0,0.25,0,0.9204836785793304,0.9204836785793304,0.4004725968178591,0
3534,Science-textbook/science-g4-121.txt,6,4,1,0.75,1,0.6540445536375046,0.6540445536375046,0.9304039545012536,1
3535,Science-textbook/science-g4-121.txt,6,5,0,0.25,0,0.9870581150054932,0.9870581150054932,0.0997188326163519,0
3536,Science-textbook/science-g4-121.txt,6,6,1,0.5,0,0.5581690520048141,0.5581690520048141,0.990214738106836,1
3537,Science-textbook/science-g4-121.txt,6,7,1,0.25,0,0.540936928987503,0.540936928987503,0.9951591520208912,1
3538,Science-textbook/science-g4-121.txt,7,0,1,0.75,1,0.677681702375412,0.677681702375412,0.906884726340303,1
3539,Science-textbook/science-g4-121.txt,7,1,0,0.25,0,0.650234580039978,0.650234580039978,0.933858389244832,0
3540,Science-textbook/science-g4-121.txt,7,2,0,0.25,0,0.902787035703659,0.902787035703659,0.4600981308234091,0
3541,Science-textbook/science-g4-121.txt,7,3,0,0.25,0,0.947346669435501,0.947346669435501,0.2975629557229747,0
3542,Science-textbook/science-g4-121.txt,7,4,0,0.0,0,0.9719274699687958,0.9719274699687958,0.184631639585153,0
3543,Science-textbook/science-g4-121.txt,8,0,0,0.0,0,0.8985517382621765,0.8985517382621765,0.473569755207806,0
3544,Science-textbook/science-g4-121.txt,8,1,0,0.0,0,0.7438812494277954,0.256118768453598,0.8208328722464215,1
3545,Science-textbook/science-g4-121.txt,8,2,0,0.25,0,0.8771197497844696,0.8771197497844696,0.537583790675449,0
3546,Science-textbook/science-g4-121.txt,8,3,1,0.75,1,0.6982877522706985,0.6982877522706985,0.8833738806330702,1
3547,Science-textbook/science-g4-121.txt,8,4,1,0.75,1,0.7159918308258056,0.7159918308258056,0.8608548928178993,1
3548,Science-textbook/science-g4-121.txt,8,5,0,0.0,0,0.9530047714710236,0.9530047714710236,0.2734931347296105,0
3549,Science-textbook/science-g4-121.txt,8,6,1,0.75,1,0.9069950342178345,0.9069950342178345,0.4464212850106333,1
3550,Science-textbook/science-g4-121.txt,9,0,0,0.25,0,0.5017683714628219,0.4982316508889198,0.9999909770837376,1
3551,Science-textbook/science-g4-121.txt,9,1,0,0.0,0,0.9632528126239776,0.9632528126239776,0.2271739824160079,0
3552,Science-textbook/science-g4-121.txt,9,2,0,0.0,0,0.8805326759815216,0.1194673348218202,0.5278277913225725,1
