"sstb_id","zuco_id","content","control_id","sstb_label","mean_of_fixations","max_of_fixations","min_of_fixations","median_of_fixations","mean_of_trts","max_of_trts","min_of_trts","median_of_trts","mean_of_omissionRates","max_of_omissionRates","min_of_omissionRates","median_of_omissionRates","mean_of_pupilSizes","max_of_pupilSizes","min_of_pupilSizes","median_of_pupilSizes","mean_of_trts_per_fix","max_of_trts_per_fix","min_of_trts_per_fix","median_of_trts_per_fix","mean_of_trts_per_word","max_of_trts_per_word","min_of_trts_per_word","median_of_trts_per_word","zab_item_accuracy","zdm_item_accuracy","zgw_item_accuracy","zjm_item_accuracy","zjn_item_accuracy","zjs_item_accuracy","zkb_item_accuracy","zkh_item_accuracy","zkw_item_accuracy","zmg_item_accuracy","zph_item_accuracy","average_item_accuracy","item_difficulty_1PL_model","item_difficulty_4PL_model","number_of_words","number_of_characters"
"9104","371","A gratingly unfunny groaner littered with zero-dimensional, unlikable characters and hackneyed, threadbare comic setups.","","-1","19.181818181818","27","13","21","2389","3763","1330","2565","0.22727272727273","0.42857142857143","0.071428571428571","0.21428571428571","877.9793204775","1682.82","357.38333333333","842.66666666667","122.37983576725","156.47619047619","102.30769230769","117.04761904762","170.64285714286","268.78571428571","95","183.21428571429","","","","","","","","","","","","","","","14","120"
"9119","227","You come away wishing, though, that the movie spent a lot less time trying to make a credible case for reports from the afterlife and a lot more time on the romantic urgency that's at the center of the story.","","0","38.090909090909","52","31","37","4363.4545454545","6336","3152","4151","0.32045454545455","0.4","0.15","0.325","723.86722200126","1103.2133333333","212.28205128205","676.21130952381","114.69740636533","129.71875","98.5","116.17142857143","109.08636363636","158.4","78.8","103.775","","","","","","","","","","","","","","","40","208"
"9188","148","Cox offers plenty of glimpses at existing photos, but there are no movies of Nijinsky, so instead the director treats us to an aimless hodgepodge.","","-1","33.636363636364","60","21","32","3929.5454545455","7824","2062","3703","0.32","0.44","0.2","0.36","720.96034417036","1134.75","224.14583333333","691.80555555556","115.23512501032","134.93103448276","98.190476190476","109.48648648649","157.18181818182","312.96","82.48","148.12","","","","","","","","","","","","","","","25","146"
"9282","323","As it stands, there's some fine sex onscreen, and some tense arguing, but not a whole lot more.","","0","16.454545454545","20","12","17","1846.3636363636","2417","1285","1830","0.35353535353535","0.44444444444444","0.22222222222222","0.38888888888889","915.4461515757","1835.0166666667","358.22727272727","974.25","112.57235104077","151.4","96.5","108.73333333333","102.57575757576","134.27777777778","71.388888888889","101.66666666667","","","","","","","","","","","","","","","18","95"
"9284","395","The picture doesn't know it's a comedy.","","0","7.4545454545455","11","5","8","856.81818181818","1154","526","850","0.28571428571429","0.57142857142857","0","0.28571428571429","843.30833333333","1750.0333333333","357.625","829.33333333333","116.11988390397","144.25","91.333333333333","111","122.4025974026","164.85714285714","75.142857142857","121.42857142857","","","","","","","","","","","","","","","7","39"
"9285","130","A stupid, derivative horror film that substitutes extreme gore for suspense.","16","-1","16.545454545455","23","11","15","2173.5454545455","3420","1418","2278","0.25619834710744","0.36363636363636","0.18181818181818","0.27272727272727","770.53435846561","1142.5740740741","292.52083333333","838.05555555556","131.41595571754","152.13333333333","108.47619047619","134.85","197.59504132231","310.90909090909","128.90909090909","207.09090909091","1","0","0","1","1","0","1","1","1","1","0","0.63636363636364","-0.816577196","0.19554693996906","11","76"
"9325","188","Despite its raucous intent, XXX is as conventional as a Nike ad and as rebellious as spring break.","","0","24.909090909091","46","13","22","3070.2727272727","6244","1458","2580","0.25252525252525","0.38888888888889","0","0.22222222222222","746.04586167725","1101.3472222222","221.39285714286","759.09090909091","122.54852123159","148.57692307692","104.36842105263","122.85714285714","170.57070707071","346.88888888889","81","143.33333333333","","","","","","","","","","","","","","","18","98"
"9330","369","An amateurish, quasi-improvised acting exercise shot on ugly digital video.","39","-1","13.090909090909","19","8","13","1608","2614","746","1670","0.25454545454545","0.5","0.1","0.3","819.09305555556","1598.880952381","364.52380952381","894.01851851852","121.49456578228","162","93.25","128.46153846154","160.8","261.4","74.6","167","1","1","1","1","1","1","1","1","1","1","1","1","-4.169913769","0.90941494703293","10","75"
"9348","364","A generic family comedy unlikely to be appreciated by anyone outside the under-10 set.","","-1","15.727272727273","21","11","16","1959.6363636364","2848","1286","1969","0.34415584415584","0.42857142857143","0.21428571428571","0.35714285714286","868.15448997551","1684.0416666667","363.45","898.4875","124.48444275687","151.46153846154","92","126.27777777778","139.97402597403","203.42857142857","91.857142857143","140.64285714286","","","","","","","","","","","","","","","14","86"
"9355","374","A profoundly stupid affair, populating its hackneyed and meanspirited storyline with cardboard characters and performers who value cash above credibility.","","-1","26.727272727273","37","20","27","3160.5454545455","4994","1958","3156","0.22272727272727","0.4","0.1","0.25","805.72950626715","1579.3888888889","320.58333333333","819.66071428571","117.83965981694","146.16666666667","97.9","116.42857142857","158.02727272727","249.7","97.9","157.8","","","","","","","","","","","","","","","20","154"
"9366","317","The good is very, very good... The rest runs from mildly unimpressive to despairingly awful.","","0","17.909090909091","22","14","17","2051.0909090909","2745","1516","2126","0.26666666666667","0.4","0.13333333333333","0.26666666666667","861.68340426409","1629.962962963","350.10185185185","839.19583333333","114.84119045182","144.47368421053","94.75","114.26315789474","136.73939393939","183","101.06666666667","141.73333333333","","","","","","","","","","","","","","","15","92"
"9396","152","... would be a total loss if not for two supporting performances taking place at the movie's edges.","","0","17.909090909091","28","12","17","2120.0909090909","3127","1520","2144","0.34848484848485","0.61111111111111","0.22222222222222","0.33333333333333","742.13389219006","1154.0909090909","235.81818181818","718.84615384615","118.87427690519","138.5","101.33333333333","118.66666666667","117.78282828283","173.72222222222","84.444444444444","119.11111111111","","","","","","","","","","","","","","","18","99"
"9429","144","For those for whom the name Woody Allen was once a guarantee of something fresh, sometimes funny, and usually genuinely worthwhile, Hollywood Ending is a depressing experience.","","-1","30.454545454545","53","22","29","3423","6099","2199","3213","0.28282828282828","0.44444444444444","0.14814814814815","0.25925925925926","792.11746262125","1147.7555555556","264.5787037037","719.05303030303","111.15910014095","130.65714285714","93.333333333333","111.36363636364","126.77777777778","225.88888888889","81.444444444444","119","","","","","","","","","","","","","","","27","176"
"9435","338","Like being trapped inside a huge video game, where exciting, inane images keep popping past your head and the same illogical things keep happening over and over again.","","0","26.636363636364","36","21","24","2991.0909090909","3956","2029","3070","0.32142857142857","0.42857142857143","0.21428571428571","0.32142857142857","834.92353837976","1675.3416666667","352","863.79411764706","112.58088256915","135.5","96.619047619048","109.42857142857","106.82467532468","141.28571428571","72.464285714286","109.64285714286","","","","","","","","","","","","","","","28","167"
"9439","70","Everything was as superficial as the forced New Jersey lowbrow accent Uma had.","","-1","17.636363636364","29","12","16","2127.5454545455","3035","1291","2177","0.2027972027972","0.38461538461538","0","0.15384615384615","777.89550840574","1068.1","218.84444444444","844.27272727273","121.53072179449","155.64705882353","101.46153846154","115.42105263158","163.65734265734","233.46153846154","99.307692307692","167.46153846154","","","","","","","","","","","","","","","13","78"
"9453","183","Plods along, minus the twisted humor and eye-popping visuals that have made Miike... a cult hero.","","0","26.272727272727","56","16","22","3134.0909090909","6506","1806","2447","0.22159090909091","0.375","0","0.25","810.41736792248","1270.4583333333","312.45833333333","813.79166666667","118.95636742139","128.78947368421","100","124","195.88068181818","406.625","112.875","152.9375","","","","","","","","","","","","","","","16","97"
"9491","229","After sitting through this sloppy, made-for-movie comedy special, it makes me wonder if Lawrence hates criticism so much that he refuses to evaluate his own work.","","-1","32.363636363636","62","18","28","3795.0909090909","7740","1836","3231","0.27272727272727","0.38461538461538","0.19230769230769","0.26923076923077","729.91478262092","1090.28125","215.01851851852","667.51754385965","115.89301704203","129.88571428571","101.13793103448","114.94871794872","145.96503496503","297.69230769231","70.615384615385","124.26923076923","","","","","","","","","","","","","","","26","162"
"9500","154","Loud, chaotic and largely unfunny.","","-1","8.3636363636364","14","5","7","1003.2727272727","1981","588","831","0.18181818181818","0.4","0","0.2","730.52659090909","1074.5","259.8","732.125","120.32568265068","154.4","98","117.57142857143","200.65454545455","396.2","117.6","166.2","","","","","","","","","","","","","","","5","34"
"9506","7","Bread, My Sweet has so many flaws it would be easy for critics to shred it.","","-1","23.181818181818","38","13","22","2744.7272727273","5089","1322","2463","0.22159090909091","0.375","0.125","0.1875","868.61479353979","1222.0256410256","302.22435897436","934.625","117.20105592964","138.4","101.69230769231","115.77272727273","171.54545454545","318.0625","82.625","153.9375","","","","","","","","","","","","","","","16","75"
"9509","16","Frida is certainly no disaster, but neither is it the Kahlo movie Frida fans have been looking for.","","0","23.636363636364","37","16","20","2858","5099","1804","2420","0.27777777777778","0.5","0.11111111111111","0.27777777777778","870.45698896011","1303.9351851852","294.85897435897","932.86666666667","119.90407073472","137.81081081081","107.51612903226","115.2380952381","158.77777777778","283.27777777778","100.22222222222","134.44444444444","","","","","","","","","","","","","","","18","99"
"9516","276","If you enjoy being rewarded by a script that assumes you aren't very bright, then Blood Work is for you.","","-1","15.818181818182","24","11","15","1886.3636363636","2802","1368","1875","0.40454545454545","0.5","0.3","0.4","848.89716874035","1635.5972222222","364.95","812.55","119.29756767297","137.93333333333","99.666666666667","122.94117647059","94.318181818182","140.1","68.4","93.75","","","","","","","","","","","","","","","20","104"
"9518","15","The film's stagecrafts are intimate and therefore bolder than the otherwise calculated artifice that defines and overwhelms the film's production design.","","0","51.363636363636","90","23","58","6336.9090909091","12500","2678","6244","0.17316017316017","0.28571428571429","0.047619047619048","0.19047619047619","816.76417473189","1177.462745098","308.94791666667","882.98245614035","120.89920453967","138.88888888889","107.58620689655","116.4347826087","301.75757575758","595.2380952381","127.52380952381","297.33333333333","","","","","","","","","","","","","","","21","153"
"9599","36","For the rest of us, sitting through Dahmer's two hours amounts to little more than punishment.","","-1","18.272727272727","38","8","16","2195.1818181818","4069","883","1833","0.28409090909091","0.5","0.125","0.25","849.00985411894","1240.625","271.35185185185","929.41666666667","120.49615622674","152.75","101.86666666667","116","137.19886363636","254.3125","55.1875","114.5625","","","","","","","","","","","","","","","16","94"
"9600","246","Narc can only remind us of brilliant crime dramas without becoming one itself.","","0","18.909090909091","30","13","16","2199.0909090909","4043","1261","1873","0.16083916083916","0.23076923076923","0","0.15384615384615","746.1272939182","1112.2727272727","230.23333333333","706.83333333333","113.99688560374","139.41379310345","97","110.10526315789","169.16083916084","311","97","144.07692307692","","","","","","","","","","","","","","","13","78"
"9620","302","If you're over 25, have an IQ over 90, and have a driver's license, you should be able to find better entertainment.","","-1","19.454545454545","26","13","21","2089.8181818182","2571","1359","2185","0.32644628099174","0.45454545454545","0.13636363636364","0.31818181818182","868.43793432445","1704.6666666667","387.4","886.63333333333","108.85826259068","144.5","91.041666666667","106.53333333333","94.99173553719","116.86363636364","61.772727272727","99.318181818182","","","","","","","","","","","","","","","22","116"
"9642","235","A thoroughly awful movie -- dumb, narratively chaotic, visually sloppy... a weird amalgam of `The Thing' and a geriatric `Scream.'","","-1","20","35","7","21","2388.4545454545","4100","889","2493","0.35","0.65","0.15","0.3","777.09733603814","1141.0694444444","212.21111111111","772.57142857143","118.90484729272","129.66666666667","100.76923076923","121.31578947368","119.42272727273","205","44.45","124.65","","","","","","","","","","","","","","","20","130"
"9644","200","Nothing sticks, really, except a lingering creepiness one feels from being dragged through a sad, sordid universe of guns, drugs, avarice and damaged dreams.","","-1","33","58","18","28","3804.5454545455","7206","1615","3370","0.20454545454545","0.41666666666667","0.041666666666667","0.16666666666667","765.73519590313","1129.5952380952","315.0350877193","751.63157894737","113.2104048552","131.625","89.722222222222","112.74193548387","158.52272727273","300.25","67.291666666667","140.41666666667","","","","","","","","","","","","","","","24","157"
"9703","207","This is one of the biggest disappointments of the year.","30","-1","8","19","4","6","958.45454545455","2304","578","822","0.49090909090909","0.7","0.4","0.5","807.52676767677","1163","225.91666666667","820.31666666667","120.71685273791","144.5","107.16666666667","116.66666666667","95.845454545455","230.4","57.8","82.2","1","1","1","1","1","1","1","1","1","1","1","1","-4.311666965","0.9590590596199","10","55"
"9725","53","At times, the movie looks genuinely pretty.","","1","10.090909090909","24","3","10","1338.0909090909","3751","481","1219","0.28571428571429","0.71428571428571","0.14285714285714","0.28571428571429","812.3952020202","1152.9444444444","254.75","904.875","133.96173271173","176.625","101.84615384615","131.7","191.15584415584","535.85714285714","68.714285714286","174.14285714286","","","","","","","","","","","","","","","7","43"
"9730","132","It's 51 times better than this.","","0","10.909090909091","24","5","8","1403.1818181818","3096","639","930","0.16666666666667","0.5","0","0.16666666666667","827.53272727273","1189.4333333333","282.57222222222","907.83333333333","128.19257308348","168.4","106.5","127.8","233.86363636364","516","106.5","155","","","","","","","","","","","","","","","6","31"
"9731","219","It's difficult to conceive of anyone who has reached puberty actually finding the characters in Slackers or their antics amusing, let alone funny.","","-1","25.090909090909","36","19","26","2823.1818181818","3822","1894","2881","0.26482213438735","0.39130434782609","0.08695652173913","0.26086956521739","737.74936656481","1097.8333333333","222.37254901961","669.03055555556","112.26484712169","138.88461538462","87.48","110.80769230769","122.74703557312","166.17391304348","82.347826086957","125.26086956522","","","","","","","","","","","","","","","23","146"
"9760","5","Presents a good case while failing to provide a reason for us to care beyond the very basic dictums of human decency.","","0","35.909090909091","64","21","32","4389.6363636364","8590","2609","4074","0.24380165289256","0.36363636363636","0.13636363636364","0.22727272727273","865.18148854199","1246.4761904762","309.38333333333","952.44385964912","121.34301135513","145.93548387097","104.65384615385","118.59090909091","199.52892561983","390.45454545455","118.59090909091","185.18181818182","","","","","","","","","","","","","","","22","117"
"9768","365","An amalgam of The Fugitive, Blade Runner, and Total Recall, only without much energy or tension.","","0","15.636363636364","20","10","16","1783.3636363636","2711","863","1835","0.3125","0.5","0.125","0.3125","827.96701715793","1557.5166666667","342","804.5","113.29996012759","143.16666666667","86.3","112.5","111.46022727273","169.4375","53.9375","114.6875","","","","","","","","","","","","","","","16","96"
"9824","145","Bella is the picture of health with boundless energy until a few days before she dies.","","0","20.272727272727","29","13","17","2277","3413","1288","2263","0.29545454545455","0.4375","0.1875","0.3125","769.48444668126","1116.9433333333","261.98333333333","785.25757575758","112.09266824592","162.6875","92.764705882353","110.79310344828","142.3125","213.3125","80.5","141.4375","","","","","","","","","","","","","","","16","86"
"9830","340","The Rock has a great presence but one battle after another is not the same as one battle followed by killer CGI effects.","","0","24.636363636364","33","17","25","2828","3583","2099","2765","0.27667984189723","0.43478260869565","0.1304347826087","0.26086956521739","806.40968108689","1678.5774509804","359.55","786.58974358974","116.99048922726","137.52173913043","92.166666666667","115.58064516129","122.95652173913","155.78260869565","91.260869565217","120.21739130435","","","","","","","","","","","","","","","23","120"
"9852","147","What should have been a cutting Hollywood satire is instead about as fresh as last week's issue of Variety.","","-1","18.727272727273","27","13","18","2170.0909090909","3169","1436","1996","0.29186602870813","0.36842105263158","0.21052631578947","0.31578947368421","741.05155122655","1145.8846153846","237.71111111111","728.73076923077","115.31704931778","139","89.75","114.05882352941","114.21531100478","166.78947368421","75.578947368421","105.05263157895","","","","","","","","","","","","","","","19","107"
"9857","19","The movie's plot is almost entirely witless and inane, carrying every gag two or three times beyond its limit to sustain a laugh.","","-1","33.727272727273","55","18","31","4024.3636363636","7435","1971","3629","0.20158102766798","0.39130434782609","0.08695652173913","0.17391304347826","865.39947424544","1248.4754901961","299.23684210526","974.55701754386","117.17756564296","143.8","100.51851851852","111.56666666667","174.97233201581","323.26086956522","85.695652173913","157.78260869565","","","","","","","","","","","","","","","23","129"
"9885","196","A loud, ugly, irritating movie without any of its satirical salvos hitting a discernible target.","28","-1","15.545454545455","21","8","17","1992.2727272727","2965","884","2100","0.32121212121212","0.6","0.13333333333333","0.26666666666667","730.06541312223","1121.3888888889","277.58974358974","684.66666666667","126.6181221111","168.5","105.3125","125.7619047619","132.81818181818","197.66666666667","58.933333333333","140","0","0","1","1","1","1","1","1","1","1","1","0.81818181818182","-3.434071064","0.51702880859375","15","96"
"9902","368","Co-writer/director Jonathan Parker's attempts to fashion a Brazil-like, hyper-real satire fall dreadfully short.","","-1","17.727272727273","23","10","18","2174.9090909091","3273","1056","2349","0.2027972027972","0.38461538461538","0.076923076923077","0.23076923076923","828.60774793388","1597.675","335.875","907.7","120.29874041178","142.30434782609","99.538461538462","120.2","167.3006993007","251.76923076923","81.230769230769","180.69230769231","","","","","","","","","","","","","","","13","112"
"9917","105","Rob Schneider's infantile cross-dressing routines fill The Hot Chick, the latest gimmick from this unimaginative comedian.","","-1","28.272727272727","44","20","25","3451.7272727273","6257","2014","2660","0.15909090909091","0.3125","0.0625","0.125","837.92048345594","1217.5257575758","257.5","859.11785714286","118.99659403243","159.58333333333","99.695652173913","110.9512195122","215.73295454545","391.0625","125.875","166.25","","","","","","","","","","","","","","","16","122"
"9920","27","The film is so bad it doesn't improve upon the experience of staring at a blank screen.","5","-1","15.272727272727","24","9","14","1851.4545454545","2782","1249","1865","0.37433155080214","0.52941176470588","0.17647058823529","0.35294117647059","845.78259297521","1204.75","289.75","973","123.49742402733","165","98","119.15789473684","108.90909090909","163.64705882353","73.470588235294","109.70588235294","1","1","1","1","1","1","1","1","1","1","1","1","-3.941841841","0.95411229133606","17","87"
"9982","96","Deserves high marks for political courage but barely gets by on its artistic merits.","","0","14.454545454545","25","9","14","1703.5454545455","3049","1119","1442","0.27922077922078","0.35714285714286","0.14285714285714","0.28571428571429","756.62847796143","1014.5681818182","312.15","826.65","118.31656565657","170.4375","88.111111111111","115.25","121.68181818182","217.78571428571","79.928571428571","103","","","","","","","","","","","","","","","14","84"
"10011","382","Thanks largely to Williams, all the interesting developments are processed in 60 minutes -- the rest is just an overexposed waste of film.","","-1","21.363636363636","46","14","19","2363.7272727273","4462","1631","2007","0.43478260869565","0.65217391304348","0.26086956521739","0.39130434782609","969.6744659616","1948.2666666667","398.32142857143","1002.5625","113.29780839044","142.85714285714","90.611111111111","118.15789473684","102.77075098814","194","70.913043478261","87.260869565217","","","","","","","","","","","","","","","23","138"
"10023","64","It's a fanboy `what if?'","","0","9.5454545454545","14","5","10","1276.0909090909","1816","674","1258","0.21818181818182","0.4","0","0.2","842.85411616162","1160.1","256.16666666667","948.64166666667","133.17510822511","157.25","114.33333333333","134.8","255.21818181818","363.2","134.8","251.6","","","","","","","","","","","","","","","5","24"
"10032","236","One of those staggeringly well-produced, joylessly extravagant pictures that keep whooshing you from one visual marvel to the next, hastily, emptily.","","0","32.636363636364","62","15","30","3940.9090909091","7989","1391","3671","0.22510822510823","0.38095238095238","0.095238095238095","0.23809523809524","794.4823103292","1353.5745614035","206.05208333333","741.0625","117.49368514566","132","92.733333333333","119.57894736842","187.66233766234","380.42857142857","66.238095238095","174.80952380952","","","","","","","","","","","","","","","21","149"
"10035","305","It's the funniest American comedy since Graffiti Bridge.","","1","13.545454545455","29","5","12","1487.5454545455","3517","665","1251","0.18181818181818","0.5","0","0.125","885.25766594517","1668.3611111111","359.04761904762","937.25","109.29411842076","136.3","83.6","111.06666666667","185.94318181818","439.625","83.125","156.375","","","","","","","","","","","","","","","8","56"
"10041","163","Stitch is a bad mannered, ugly and destructive little ****.","","-1","13.545454545455","19","9","13","1633.2727272727","2596","965","1468","0.17272727272727","0.3","0.1","0.1","846.27434463684","1176.5625","312.28571428571","933.07142857143","119.83143154028","144.22222222222","95.733333333333","119.58333333333","163.32727272727","259.6","96.5","146.8","","","","","","","","","","","","","","","10","59"
"10061","231","For all the complications, it's all surprisingly predictable.","","0","10.545454545455","24","6","10","1387.1818181818","2794","722","1214","0.32954545454545","0.5","0.125","0.375","755.3483044733","1206","212.1","742.38333333333","134.19427718746","180.625","110.36363636364","132.3","173.39772727273","349.25","90.25","151.75","","","","","","","","","","","","","","","8","61"
"10064","278","But his showboating wise-cracker stock persona sure is getting old.","","0","15.454545454545","21","10","15","1818.9090909091","2722","1063","1904","0.19090909090909","0.4","0.1","0.2","870.02464225589","1668.6851851852","372.34375","843.70833333333","117.51583416583","136","102.65","113.93333333333","181.89090909091","272.2","106.3","190.4","","","","","","","","","","","","","","","10","67"
"10065","14","If Deuces Wild had been tweaked up a notch it would have become a camp adventure, one of those movies that's so bad it starts to become good.","","0","29.727272727273","43","23","26","3520.0909090909","5249","2303","3212","0.29545454545455","0.42857142857143","0.14285714285714","0.32142857142857","841.94720294091","1184.7647058824","277.86842105263","954.76388888889","117.65028966132","154.38235294118","100.13043478261","118.33333333333","125.71753246753","187.46428571429","82.25","114.71428571429","","","","","","","","","","","","","","","28","141"
"10098","349","Distinctly sub-par... more likely to drown a viewer in boredom than to send any shivers down his spine.","","-1","15.272727272727","26","6","16","1736.9090909091","3002","694","1825","0.42424242424242","0.83333333333333","0.27777777777778","0.33333333333333","874.52432542205","1853.3205128205","369.375","850.65277777778","113.66743552715","132.92307692308","99.75","114.0625","96.494949494949","166.77777777778","38.555555555556","101.38888888889","","","","","","","","","","","","","","","18","103"
"10176","402","Bray is completely at sea; with nothing but a Savage Garden music video on his resume, he has no clue about making a movie.","","-1","19.363636363636","33","11","17","2255.4545454545","4113","1266","1827","0.45454545454545","0.625","0.25","0.5","939.84300660347","1978.3333333333","379.0303030303","940.97549019608","115.32220085096","137.90909090909","97.384615384615","108.9375","93.977272727273","171.375","52.75","76.125","","","","","","","","","","","","","","","24","123"
"10223","350","Godard's ode to tackling life's wonderment is a rambling and incoherent manifesto about the vagueness of topical excess... In Praise of Love remains a ponderous and pretentious endeavor that's unfocused and tediously exasperating.","","-1","34.181818181818","50","22","34","4247.6363636364","7145","2185","4456","0.33057851239669","0.48484848484848","0.18181818181818","0.33333333333333","837.47756481118","1720.6973684211","339.84210526316","782.83012820513","122.16589576984","142.9","98.214285714286","129.43243243243","128.71625344353","216.51515151515","66.212121212121","135.0303030303","","","","","","","","","","","","","","","33","230"
"10256","376","It isn't that Stealing Harvard is a horrible movie -- if only it were that grand a failure!","","-1","17.454545454545","27","6","17","2057.0909090909","3507","666","1963","0.40909090909091","0.77777777777778","0.22222222222222","0.38888888888889","843.09675728312","1688.6818181818","331.72222222222","854.625","116.92493735307","143.31578947368","84.470588235294","115.47058823529","114.28282828283","194.83333333333","37","109.05555555556","","","","","","","","","","","","","","","18","91"
"10267","167","Like life on the island, the movie grows boring despite the scenery.","22","-1","16.090909090909","25","8","15","2026.3636363636","3400","1075","1920","0.20454545454545","0.58333333333333","0","0.16666666666667","793.379001924","1089.4047619048","231.45","835.48","125.35211992114","138.53333333333","104.92857142857","130.72222222222","168.86363636364","283.33333333333","89.583333333333","160","0","0","0","1","1","1","1","0","1","1","1","0.63636363636364","-1.288400412","0.16265662014484","12","68"
"10283","122","Apparently, romantic comedy with a fresh point of view just doesn't figure in the present Hollywood program.","","-1","20.181818181818","35","10","19","2334.9090909091","4704","1227","2041","0.2192513368984","0.41176470588235","0.058823529411765","0.23529411764706","773.90625589688","1234.5","235.56944444444","813.86666666667","114.46386091373","134.4","99.722222222222","117.4","137.34759358289","276.70588235294","72.176470588235","120.05882352941","","","","","","","","","","","","","","","17","108"
"10357","143","If legendary shlockmeister Ed Wood had ever made a movie about a vampire, it probably would look a lot like this alarming production, adapted from Anne Rice's novel The Vampire Chronicles.","19","0","32.727272727273","49","16","34","3772.0909090909","6074","1799","3347","0.33137829912023","0.48387096774194","0.19354838709677","0.29032258064516","718.44884080706","1026.3125","264.47727272727","754.26041666667","115.20233443488","134.97777777778","94.714285714286","113.91836734694","121.68035190616","195.93548387097","58.032258064516","107.96774193548","0","1","1","0","0","0","1","0","0","0","0","0.27272727272727","2.271502972","0.006720585282891","31","188"
"10394","170","Even by the intentionally low standards of frat-boy humor, Sorority Boys is a bowser.","","-1","19.727272727273","29","12","20","2370.1818181818","3435","1412","2204","0.2012987012987","0.42857142857143","0.071428571428571","0.14285714285714","763.81099747475","1074.2","240.33333333333","785.93","119.65045025205","149.34782608696","94.133333333333","121.5","169.2987012987","245.35714285714","100.85714285714","157.42857142857","","","","","","","","","","","","","","","14","85"
"10507","51","It briefly flirts with player masochism, but the point of real interest -- audience sadism -- is evaded completely.","","0","23.727272727273","42","9","22","2966","5148","844","2789","0.39234449760766","0.68421052631579","0.26315789473684","0.36842105263158","797.53614037478","1222.3888888889","275.33333333333","881.63888888889","121.51710432007","143.94285714286","93.777777777778","121.27272727273","156.10526315789","270.94736842105","44.421052631579","146.78947368421","","","","","","","","","","","","","","","19","115"
"10544","343","The problem is that for the most part, the film is deadly dull.","","-1","9.7272727272727","13","6","10","1061.8181818182","1732","603","998","0.40559440559441","0.61538461538462","0.23076923076923","0.38461538461538","866.15777417027","1853.25","380.47916666667","831.1","108.86962027871","133.23076923077","83.6","105.92307692308","81.678321678322","133.23076923077","46.384615384615","76.769230769231","","","","","","","","","","","","","","","13","63"
"10558","290","I have no problem with ``difficult'' movies, or movies that ask the audience to meet them halfway and connect the dots instead of having things all spelled out.","","0","20.181818181818","23","15","21","2190.6363636364","2858","1621","2082","0.38636363636364","0.5","0.28571428571429","0.35714285714286","862.94512936754","1669.7","386.02941176471","916.7875","108.79449106533","134.05","94.5","105.86956521739","78.237012987013","102.07142857143","57.892857142857","74.357142857143","","","","","","","","","","","","","","","28","160"
"10598","217","I'm not sure which will take longer to heal: the welt on Johnny Knoxville's stomach from a riot-control projectile or my own tortured psyche.","","-1","24.545454545455","34","19","24","2846.2727272727","4886","1828","2745","0.31439393939394","0.45833333333333","0.16666666666667","0.29166666666667","747.56424282417","1083.1354166667","259.48333333333","716.5","114.61855989383","143.70588235294","96.210526315789","110.08333333333","118.5946969697","203.58333333333","76.166666666667","114.375","","","","","","","","","","","","","","","24","141"
"10599","218","While Serving Sara does have a long way to go before it reaches the level of crudity in the latest Austin Powers extravaganza, there's nothing here to match that movie's intermittent moments of inspiration.","","0","37.727272727273","45","25","38","4509.6363636364","5793","2622","4776","0.26470588235294","0.44117647058824","0.17647058823529","0.26470588235294","702.16922716578","1047.7628205128","228.46","643.56790123457","119.0428542805","135.55263157895","104.88","117.60714285714","132.63636363636","170.38235294118","77.117647058824","140.47058823529","","","","","","","","","","","","","","","34","206"
"10613","378","Those unfamiliar with Mormon traditions may find The Singles Ward occasionally bewildering.","","0","14.454545454545","22","9","14","1734.0909090909","2808","909","1722","0.28030303030303","0.75","0.083333333333333","0.25","855.38765249902","1710","329.94444444444","864.875","119.29421254583","164.4375","101","114.8","144.50757575758","234","75.75","143.5","","","","","","","","","","","","","","","12","91"
"10629","394","Feels slight, as if it were an extended short, albeit one made by the smartest kids in class.","","0","19","33","9","17","2108.1818181818","3568","902","1917","0.33838383838384","0.66666666666667","0.055555555555555","0.27777777777778","835.50017949222","1719.2575757576","337.77777777778","832.15972222222","110.5412060975","161.64705882353","84.647058823529","102.78571428571","117.12121212121","198.22222222222","50.111111111111","106.5","","","","","","","","","","","","","","","18","93"
"10637","94","Even as I valiantly struggled to remain interested, or at least conscious, I could feel my eyelids... getting... very... heavy...","13","-1","19.818181818182","26","13","20","2376.3636363636","3751","1294","2215","0.34090909090909","0.5","0.2","0.3","748.86416222666","1140","285.33928571429","731.8","118.23832230629","144.26923076923","91.478260869565","120.81818181818","118.81818181818","187.55","64.7","110.75","1","1","1","1","1","1","1","1","1","1","1","1","-4.312333584","0.92940312623978","20","129"
"10693","335","... about as exciting to watch as two last-place basketball teams playing one another on the final day of the season.","","-1","19.181818181818","30","12","19","2147.4545454545","3204","1512","2127","0.36796536796537","0.52380952380952","0.23809523809524","0.38095238095238","866.77946890231","1713.2307692308","360.10256410256","785.74358974359","112.75021753553","130.85","92.478260869565","113.63157894737","102.25974025974","152.57142857143","72","101.28571428571","","","","","","","","","","","","","","","21","117"
"10739","341","Visually sumptuous but intellectually stultifying.","","0","9.6363636363636","20","5","10","1319.6363636364","2883","717","1100","0.10909090909091","0.4","0","0","853.10579365079","1858.3942857143","347.27777777778","793.16666666667","138.2406729634","171","91.727272727273","141.4","263.92727272727","576.6","143.4","220","","","","","","","","","","","","","","","5","50"
