paragraph_id,sentence_id,content,labels,labels_binary,mean_of_fixations,max_of_fixations,min_of_fixations,median_of_fixations,mean_of_ trts,max_of_trts,min_of_trts,median_of_trts,mean_of_ omissionRates,max_of_omissionRates,min_of_omissionRates,median_of_omissionRates,mean_of_pupilSizes,max_of_pupilSizes,min_of_pupilSizes,median_of_pupilSizes,zab_accuracy,zdm_accuracy,zdn_accuracy,zjm_accuracy,zjn_accuracy,zjs_accuracy,zkh_accuracy,zkw_accuracy,zmg_accuracy,sentence_accuracy,difficulty_1pl,difficulty_4pl,number_of_words,number_of_characters
157,1,"Dr. Benjamin Franklin (January 17, 1706 - April 17, 1790) was an American publisher, journalist, author, philanthropist, abolitionist, public servant, statesman, scientist, librarian, diplomat, poet, musician, philosopher, economist, and inventor.",NATIONALITY,1,20.75,43,4,19,2564.125,5472,537,2138,0.52916666666667,0.93333333333333,0.23333333333333,0.51666666666667,9577.875,14948,2124,9498.5,1,1,1,1,1,1,1,1,1,1,-19.5845699310302,1.41960501670837,30,247
167,1,"Mildred Bailey (February 27, 1907 - December 12, 1951) was a popular American singer during the 1930s.",NATIONALITY,1,10,12,6,11,1133.125,1426,554,1275.5,0.55147058823529,0.70588235294118,0.47058823529412,0.5,5905.25,7384,3786,5732.5,1,1,1,1,1,1,1,1,1,1,-20.6550922393798,1.33452320098876,17,102
174,1,"John W. Duarte(October 2, 1919 - December 23, 2004) was a British composer and classical guitarist.",NATIONALITY,1,8.75,12,4,9.5,985.375,1646,262,1039,0.625,0.8125,0.5,0.5625,4458.25,7239,2432,4341.5,1,1,1,1,1,1,1,1,1,1,-22.0211486816406,1.29942560195922,16,99
176,1,"Sir Charles Galton Darwin, FRS (December 18, 1887 - December 13, 1962) was the English physicist grandson of Charles Darwin who served as director of the National Physical Laboratory (NPL) during World War II.",NATIONALITY,1,20.625,48,4,15,2461.875,6315,464,1752,0.59926470588235,0.88235294117647,0.35294117647059,0.63235294117647,10316.375,18434,4942,9567,1,1,1,1,1,1,1,1,1,1,-21.8910884857177,1.31356036663055,34,209
327,5,"Friends recall him as disciplined and focused, neither drinking nor gambling during a trip to Las Vegas.",CONTROL,2,14.375,20,9,14.5,1640.625,2331,988,1738.5,0.34558823529412,0.47058823529412,0.23529411764706,0.32352941176471,9823.75,13530,6469,10311.5,1,1,1,1,1,1,1,1,1,1,-20.9403553009033,1.78586602210998,17,104
202,1,"Graham Stuart, (born October 24, 1970) is a former English football (soccer) player who plays as a central-midfielder.",NATIONALITY,1,16.875,33,5,13.5,1947.75,4698,503,1373,0.46527777777778,0.72222222222222,0.16666666666667,0.5,6798.375,11863,4407,5412.5,1,1,1,0,1,1,1,1,1,0.888888888888889,-1.31119060516357,-0.414161622524261,18,118
203,1,"George Timothy Clooney (born May 6, 1961 in Lexington, Kentucky) is an American film and television actor, known for his former role in the long-running television drama ER (1994-99).",NATIONALITY,1,18.5,36,7,14.5,2065,4273,754,1809,0.56896551724138,0.82758620689655,0.31034482758621,0.62068965517241,8633.5,14473,4532,8009,1,1,1,1,1,1,1,1,1,1,-18.9801425933837,1.09250593185424,29,183
204,2,"He is a strong supporter of the Democratic Party and is of mostly Irish American heritage, although he also has some distant German ancestry.",NATIONALITY,1,23.375,34,14,23.5,2739.375,4175,1406,2942,0.34375,0.58333333333333,0.20833333333333,0.29166666666667,11880,17102,9107,11508.5,0,1,1,1,1,1,1,1,1,0.888888888888889,-0.700646579265594,0.937991917133331,24,141
210,1,"Lawford became an American citizen in 1960, in time to vote for his brother-in-law John F. Kennedy.",NATIONALITY,1,16.375,36,5,16.5,1943.25,4334,441,1958.5,0.46323529411765,0.76470588235294,0.17647058823529,0.41176470588235,6053.875,9248,2707,6520,1,1,1,0,0,0,1,1,1,0.666666666666667,1.91487145423889,-1.25963294506073,17,99
328,3,He and his wife belonged to the Epiphany Catholic Church in Miami for many years.,CONTROL,2,13,16,8,13.5,1453.375,2028,708,1489,0.38333333333333,0.53333333333333,0.33333333333333,0.36666666666667,7293.125,9683,4930,7145.5,1,1,1,1,1,1,1,1,0,0.888888888888889,-0.539851725101471,-0.604236483573913,15,81
226,1,Stella Dorothea Gibbons (5 January 1902 - 19 December 1989) was an English novelist and poet.,NATIONALITY,1,8.75,12,4,9.5,1022.875,1361,506,1150,0.5703125,0.75,0.375,0.5625,5962.25,7960,4410,5720.5,1,1,1,1,0,1,1,1,1,0.888888888888889,-25.1248378753662,0.755944192409515,16,93
254,1,"Didier Julia (born February 18, 1934) is a French politician.",NATIONALITY,1,8.625,13,5,8.5,961.25,1850,517,809.5,0.4375,0.6,0.2,0.45,4519,5691,3136,4863,1,1,1,1,1,1,1,1,1,1,-20.8882427215576,1.44973576068878,10,61
261,1,"John Davison Rockefeller (July 8, 1839 - May 23, 1937) was an American capitalist most known for his role in the early petroleum industry and the founding of Standard Oil (ExxonMobil is the largest of its descendants).",NATIONALITY,1,15.75,28,4,15,1739.75,3117,474,1760,0.68918918918919,0.91891891891892,0.43243243243243,0.71621621621622,9316,18785,3253,8056.5,1,1,1,1,1,1,1,1,1,1,-20.7767848968505,1.12329995632171,37,218
285,1,"William Seward Burroughs (February 5, 1914 - August 2, 1997) was an American novelist, essayist, social critic and spoken word performer.",NATIONALITY,1,14.375,28,5,14.5,1761.75,3860,528,1784.5,0.5297619047619,0.85714285714286,0.14285714285714,0.52380952380952,7065.25,10556,2202,7766.5,1,1,1,1,1,1,1,1,1,1,-21.3154106140136,1.18915665149688,21,137
293,1,"Johann Joachim Quantz (January 30, 1697 - July 12, 1773) was a German flutist, flute maker and composer.",NATIONALITY,1,7.75,12,4,6.5,933,1667,407,865,0.63888888888889,0.77777777777778,0.44444444444444,0.69444444444444,5642.5,9951,2801,5065.5,1,1,1,1,1,1,1,1,1,1,-19.1772747039794,1.19175040721893,18,104
332,3,"In so doing, he earned his way into the executive program at the bank.",CONTROL,2,8.375,16,4,7,1046.75,2318,410,1030.5,0.54464285714286,0.71428571428571,0.14285714285714,0.64285714285714,4721.375,7302,2041,4765.5,1,1,1,1,0,1,1,1,1,0.888888888888889,-0.462199658155441,-1.94381368160247,14,70
294,1,"Kim Basinger (born December 8, 1953 in Athens, Georgia) is an American film actress of Irish, Swedish and 1/8th Cherokee descent.",NATIONALITY,1,14.625,23,7,15,1684.375,2719,534,1749,0.5297619047619,0.71428571428571,0.33333333333333,0.54761904761905,7477.125,11213,4253,6646.5,1,1,1,1,1,1,1,1,1,1,-22.4329109191894,1.46579718589782,21,129
304,1,"Drew Blythe Barrymore (born February 22, 1975 in Culver City, California) is an American film and television actress and producer.",NATIONALITY,1,14.375,23,4,14,1662.25,3159,451,1433,0.51875,0.8,0.25,0.55,7409.75,12722,3701,6627.5,1,1,1,1,1,1,1,1,1,1,-23.241901397705,1.27877879142761,20,130
309,1,"Johannes (Hans) Wilhelm Geiger (September 30, 1882 - September 24, 1945) was a German physicist.",NATIONALITY,1,9.125,17,3,9.5,1099.75,2272,419,946.5,0.55833333333333,0.8,0.4,0.5,5158,7769,2697,5053,1,1,1,1,1,1,1,1,1,1,-20.4275684356689,1.48977887630462,15,96
335,2,He spent his time there teaching English.,CONTROL,2,6.125,8,4,6.5,787.25,1072,451,835,0.35714285714286,0.57142857142857,0.14285714285714,0.35714285714286,3606.25,5931,1508,3839,1,1,1,1,1,1,1,1,1,1,-21.6698780059814,1.71275055408477,7,41
314,1,"Irwin Allen Ginsberg (IPA: /?g?nz?b?g/) (June 3, 1926 - April 5, 1997) was an American Beat poet born in Paterson, New Jersey.",NATIONALITY,1,16.375,35,9,14.5,1874.25,4521,903,1684.5,0.48863636363636,0.63636363636364,0.31818181818182,0.5,8873.125,10962,7041,8644,1,1,1,1,1,1,1,1,1,1,-21.6949844360351,1.58419740200042,22,126
317,1,"Adolf Otto Reinhold Windaus (December 25, 1876 - June 9, 1959) was a significant German chemist.",NATIONALITY,1,11,17,4,10.5,1274.625,2733,418,959,0.53125,0.75,0.375,0.53125,5792.125,10083,3861,5785.5,1,1,1,1,1,1,1,1,1,1,-22.6219081878662,1.48622155189514,16,96
318,1,"Albert Einstein (March 14, 1879 - April 18, 1955) was a German-born Jewish theoretical physicist of German, Swiss and American citizenship, who is widely regarded as the greatest scientist of the 20th century or even of all time, ranking alongside the luminaries Newton and Gauss.",NATIONALITY,1,26.125,45,7,27,2933,4886,938,2966.5,0.54444444444444,0.86666666666667,0.31111111111111,0.53333333333333,16607.125,25900,4632,19100.5,1,1,1,1,1,1,1,1,1,1,-22.0170536041259,1.08999097347259,45,280
324,5,"The same year, he renounced his Wuerttemberg citizenship and became stateless.",NATIONALITY,1,18.625,35,9,19,2195.25,3929,942,1913.5,0.31818181818182,0.45454545454545,0.090909090909091,0.31818181818182,3805.25,4876,2212,4331.5,1,1,1,0,1,0,1,1,1,0.777777777777778,0.625128209590911,-1.27966570854187,11,78
349,2,"When she became pregnant, Barrymore proposed marriage.",CONTROL,2,10.25,18,4,9.5,1206.25,2039,577,1051,0.21428571428571,0.57142857142857,0,0.21428571428571,3657,5650,626,4167.5,1,1,1,1,1,1,1,1,1,1,-21.742202758789,1.39861285686492,7,54
335,1,"The Reverend Martin Luther King, Jr. Ph.D., Boston University (January 15, 1929 - April 4, 1968) was an American Nobel Laureate, Baptist minister, and African American civil rights activist.",NATIONALITY,1,15.125,26,6,15.5,1642.5,3127,551,1471,0.57758620689655,0.82758620689655,0.37931034482759,0.56896551724138,10033.625,13072,5458,10301.5,1,1,1,1,1,1,1,1,1,1,-21.7943706512451,1.11602282524108,29,190
338,1,"Elvis Aron Presley (January 8, 1935 - August 16, 1977), also known as The King of Rock and Roll (sometimes shortened to The King) was an American singer and actor.",NATIONALITY,1,15.25,25,8,14,1582,3082,697,1268,0.5625,0.73333333333333,0.33333333333333,0.56666666666667,11123.5,16024,6897,10817,1,1,1,1,1,1,1,1,1,1,-24.4151439666748,1.37966763973236,30,163
344,1,"David Manners (April 30, 1901 - December 23, 1998) was a Canadian film actor.",NATIONALITY,1,6.875,13,4,6.5,760.875,1472,438,605.5,0.60714285714286,0.78571428571429,0.42857142857143,0.60714285714286,4483.25,9523,2505,4012.5,1,1,1,1,1,1,1,1,1,1,-21.4555225372314,1.45347321033477,14,77
352,1,"Francis Ford Coppola (born April 7, 1939 in Detroit, Michigan) is an Italian American film director, screenwriter, vintner, magazine publisher, and hotelier, most renowned for directing the highly regarded Godfather trilogy.",NATIONALITY,1,20.5,45,8,12.5,2339.875,4928,698,1429,0.59274193548387,0.80645161290323,0.29032258064516,0.67741935483871,7957.75,14776,3628,6857,1,1,1,1,1,1,1,1,1,1,-21.0951442718505,1.40106809139251,31,224
369,1,"Stephen Baldwin (born May 12, 1966) is an American actor.",NATIONALITY,1,6.75,13,3,6,760.375,1662,269,574.5,0.5,0.7,0.2,0.55,3597,5118,1921,3785.5,1,1,1,1,1,1,1,1,1,1,-22.3310050964355,1.51878237724304,10,57
365,3,He was wearing shoes without socks and died from a toe infection.,CONTROL,2,9.75,18,5,10,1100.875,2027,536,1156.5,0.4375,0.66666666666667,0.33333333333333,0.375,5453.25,7179,3700,5693.5,1,1,1,1,1,1,1,1,1,1,-19.1588649749755,1.27805137634277,12,65
392,1,"Helen Traubel (June 16, 1899 - July 28, 1972), was an American operatic soprano, best known for her Wagnerian roles, especially that of Brunnhilde.",NATIONALITY,1,15.125,31,6,13.5,1747.75,4268,500,1490.5,0.578125,0.79166666666667,0.33333333333333,0.5625,7795.375,11535,5338,7468,1,1,1,1,1,1,1,1,1,1,-22.2704906463623,1.42309820652008,24,147
22,1,"Jonathan Aitken (born August 30, 1942) is a former Conservative minister, and convicted perjurer.",POLITICAL_AFFILIATION,1,12.375,30,4,10,1436.5,3633,402,1134.5,0.48214285714286,0.78571428571429,0.21428571428571,0.46428571428571,5166.375,7828,3809,4745,1,1,1,0,1,1,1,1,1,0.888888888888889,1.38502740859985,-0.727419555187225,14,97
43,2,"In 1960, Dole was elected as a Republican to the United States House of Representatives for the 87th Congress and to three succeeding Congresses, spanning from January 3, 1961 to January 3, 1969.",POLITICAL_AFFILIATION,1,18.375,36,4,16.5,2075.625,4423,300,1686.5,0.54545454545455,0.87878787878788,0.18181818181818,0.59090909090909,13311.125,22123,5555,14279,1,1,1,1,1,1,1,1,1,1,-21.0206909179687,1.06993198394775,33,195
51,1,"John Alston Maxton, Baron Maxton (born May 5, 1936) was a Labour backbench Member of Parliament in the British House of Commons.",POLITICAL_AFFILIATION,1,13.875,26,6,12,1537.875,3008,576,1354.5,0.54545454545455,0.77272727272727,0.22727272727273,0.59090909090909,8452.875,12476,4522,7806,1,1,1,1,1,1,1,1,1,1,-22.1342048645019,0.846422493457794,22,128
132,1,Reagan's presidency is regarded as a turning point for the United States Republican Party and the American conservative movement.,POLITICAL_AFFILIATION,1,13.25,20,8,13,1530.375,2487,844,1508,0.42763157894737,0.63157894736842,0.21052631578947,0.42105263157895,9915.375,14269,5869,9527,1,1,1,1,1,1,1,1,1,1,-21.3983497619628,1.16307365894317,19,129
177,1,"Richard Bruce Cheney (born January 30, 1941), widely known as Dick Cheney, is an American politician and businessman affiliated with the U.S. Republican Party.",POLITICAL_AFFILIATION,1,15.625,20,10,16.5,1754,2470,982,1713.5,0.46354166666667,0.58333333333333,0.33333333333333,0.47916666666667,11411.375,15182,8217,10859.5,1,1,1,1,1,1,1,1,1,1,-19.2783813476562,1.06853878498077,24,159
375,2,"As he once joked, he was the youngest ex-governor in the nation's history.",CONTROL,2,12.125,24,8,11,1342.75,2736,815,1231.5,0.40384615384615,0.53846153846154,0.30769230769231,0.38461538461538,5767.75,9030,2686,5522.5,1,1,1,1,1,1,1,1,1,1,-23.385347366333,1.43876588344573,13,74
191,1,"Frank Charles Carlucci III (born October 18, 1930) was a government official in the United States, associated with the Republican Party.",POLITICAL_AFFILIATION,1,13.375,18,10,14,1490.625,2460,823,1496.5,0.47619047619048,0.66666666666667,0.38095238095238,0.45238095238095,9994.625,13673,4981,9433,1,1,1,1,1,1,1,1,1,1,-21.7220592498779,1.39149272441864,21,136
204,2,"He is a strong supporter of the Democratic Party and is of mostly Irish American heritage, although he also has some distant German ancestry.",POLITICAL_AFFILIATION,1,13.875,25,6,13.5,1550.875,2838,503,1663,0.52604166666667,0.83333333333333,0.29166666666667,0.5,9756.625,14492,4869,10323.5,1,1,1,1,1,1,1,1,1,1,-21.0438594818115,1.23056137561798,24,141
238,1,"Henry David Reginald Margesson, 1st Viscount Margesson, of Rugby (July 26, 1890-December 24, 1965) was a British Conservative politician most popularly remembered for his tenure as Government Chief Whip in the 1930s.",POLITICAL_AFFILIATION,1,18.75,38,5,12.5,2194.125,4693,727,1489,0.57421875,0.84375,0.25,0.65625,10350.625,17890,6293,9519,1,1,1,1,1,1,1,1,1,1,-21.1321640014648,1.52193748950958,32,216
383,4,"In retrospect, many now view Gore as a helpful factor in the 1992 campaign.",CONTROL,2,12.125,23,8,10,1494.625,2461,887,1305.5,0.42857142857143,0.5,0.28571428571429,0.42857142857143,6210.25,7924,3994,6411.5,1,1,1,1,1,1,1,1,1,1,-21.8164081573486,1.38656985759735,14,75
251,1,Benjamin Everett Jordan (8 September 1896 - 15 March 1974) was a Democratic U.S. senator from the state of North Carolina between 1958 and 1973.,POLITICAL_AFFILIATION,1,13.375,24,6,10.5,1576.75,3015,639,1182.5,0.6,0.8,0.32,0.7,8086.125,11821,4067,7953.5,1,1,1,1,1,1,1,1,1,1,-19.7390308380126,1.195476770401,25,144
255,3,"He is in the Gaullist political family, currently a member of the UMP.",POLITICAL_AFFILIATION,1,10.875,14,8,11,1395.5,1848,1033,1378.5,0.39423076923077,0.53846153846154,0.23076923076923,0.38461538461538,6764.25,10000,3682,7101,1,1,1,1,1,1,1,1,1,1,-21.9940090179443,0.760456800460815,13,70
274,1,"The election of fellow-Republican Dwight Eisenhower to the presidency saw Rockefeller appointed first as chair of the President's Advisory Committee on Government Organization and later as an undersecretary in the Department of Health, Education, and Welfare.",POLITICAL_AFFILIATION,1,30,51,14,27.5,3527.375,6491,1487,3332.5,0.44444444444444,0.75,0.25,0.45833333333333,16482.25,23620,9012,16746,1,1,1,1,0,1,1,1,1,0.888888888888889,-0.901355504989624,-1.85208737850189,36,259
327,1,Samuel Adams (5 June 1805 - 27 February 1850) was a Democratic Governor of the State of Arkansas.,POLITICAL_AFFILIATION,1,9.625,13,5,10.5,1141,1553,683,1193,0.58333333333333,0.72222222222222,0.44444444444444,0.58333333333333,5876.25,8784,3823,5810.5,1,1,1,1,1,1,1,1,1,1,-23.0732650756835,1.2533506155014,18,97
452,5,"He graduated from West Point in 1843, ranking 21st in a class of 39.",CONTROL,2,9.125,14,3,9,987.5,1457,329,1114.5,0.50892857142857,0.78571428571429,0.28571428571429,0.5,5363.75,8029,3394,5160,1,1,1,1,1,1,1,1,1,1,-22.9894180297851,1.47036218643188,14,68
361,1,"Brice Lalonde (born February 10, 1946) is a former socialist and Green Party leader in France, who ran for President of France in 1981.",POLITICAL_AFFILIATION,1,16.625,32,9,15,1855.25,3989,702,1609,0.50520833333333,0.70833333333333,0.29166666666667,0.47916666666667,9692.875,15045,7119,8768.5,1,1,1,1,1,1,1,1,1,1,-19.0430107116699,1.35936093330383,24,135
406,1,"Generally regarded as a member of the moderate New Democrat wing of the Democratic Party, he headed the centrist Democratic Leadership Council in 1990 and 1991.",POLITICAL_AFFILIATION,1,17.625,26,8,17.5,1864.25,2719,858,1840,0.48076923076923,0.73076923076923,0.26923076923077,0.44230769230769,10937,15689,7042,10289,1,1,1,1,1,1,1,1,1,1,-20.2973747253417,1.34376561641693,26,160
427,1,Clooney left AMC to run as a Democrat in the 2004 election for a seat in the House of Representatives representing Kentucky's 4th Congressional district.,POLITICAL_AFFILIATION,1,17,33,8,17.5,1955.625,4203,885,1964,0.52,0.8,0.24,0.44,9828.5,19539,3404,9095.5,1,1,1,1,1,1,1,1,1,1,-18.745397567749,1.4053931236267,25,153
465,1,Rupert John Cornford (27 December 1915 - 28 December 1936) was an English poet and communist.,POLITICAL_AFFILIATION,1,15.75,20,8,17.5,1723.375,2173,832,1777,0.4375,0.5625,0.3125,0.4375,6199.125,8386,3433,6212.5,1,1,1,1,1,1,1,1,0,0.888888888888889,-0.557451665401458,1.13562715053558,16,93
452,6,"At the academy, he established a reputation as a fearless and expert horseman.",CONTROL,2,12.375,16,9,12.5,1595.625,2275,859,1625.5,0.33653846153846,0.46153846153846,0.15384615384615,0.38461538461538,7248.375,9896,4888,6758,1,1,1,1,1,1,1,1,1,1,-21.4897441864013,1.24138259887695,13,78
546,1,"Frank Durward White (June 4, 1933 - May 21, 2003) was the Republican governor of the U.S. state of Arkansas from 1981 to 1983.",POLITICAL_AFFILIATION,1,13.125,35,5,9.5,1550.875,4770,529,974,0.59375,0.79166666666667,0.20833333333333,0.66666666666667,8029.25,12176,3319,8298,1,1,1,1,1,1,1,1,1,1,-19.3920879364013,1.08677518367767,24,126
571,3,Bush is a lifelong member of the Republican Party and was a businessman in both the oil and professional sports industries.,POLITICAL_AFFILIATION,1,11.25,18,6,9,1250.875,2109,659,985,0.55952380952381,0.76190476190476,0.28571428571429,0.5952380952381,7725.375,12452,3503,7957.5,1,1,1,1,1,1,1,1,1,1,-20.9055500030517,1.29050660133361,21,123
572,2,"Bush is a Republican, and has Dick Cheney as his Vice President.",POLITICAL_AFFILIATION,1,8.625,16,3,9,998.5,1960,446,986.5,0.48958333333333,0.83333333333333,0.25,0.45833333333333,4721.125,7370,1178,4819,1,1,1,1,1,1,1,1,1,1,-26.7874183654785,1.2886950969696,12,64
611,2,He served in the United States Senate as a Republican from Minnesota.,POLITICAL_AFFILIATION,1,6.625,9,4,6.5,718.125,1104,387,695,0.52083333333333,0.66666666666667,0.41666666666667,0.5,4832.125,7489,3603,4817,1,1,1,1,1,1,1,1,1,1,-21.911973953247,0.981663644313812,12,69
453,2,"His father, a tanner, and his mother were born in Pennsylvania.",CONTROL,2,7.75,9,7,7.5,884,1029,753,893,0.44318181818182,0.54545454545455,0.36363636363636,0.45454545454545,5279.75,7672,3101,5393.5,1,1,1,1,1,1,1,1,1,1,-21.620376586914,1.33070790767669,11,63
649,2,Lincoln was the first Republican president.,POLITICAL_AFFILIATION,1,6.625,9,3,7,706.5,1221,347,671.5,0.20833333333333,0.5,0,0.16666666666667,3828.125,4657,1669,3996.5,1,1,1,1,1,1,1,1,1,1,-20.129690170288,1.42467057704925,6,43
667,1,"Vasil Petrov Kolarov (July 16, 1877 - January 23, 1950) was a Bulgarian communist political leader.",POLITICAL_AFFILIATION,1,11.875,17,5,13,1445.375,2278,537,1517,0.4921875,0.75,0.25,0.53125,6033.125,9794,4447,5250.5,1,1,1,1,1,1,1,1,1,1,-21.8577098846435,1.40516197681427,16,99
716,1,Erich Honecker (25 August 1912 - 29 May 1994) was a German Communist politician who led East Germany from 1971 until 1989.,POLITICAL_AFFILIATION,1,11.25,22,6,10.5,1271.5,2946,633,1032,0.61363636363636,0.77272727272727,0.40909090909091,0.65909090909091,7061.625,12037,2935,6368.5,1,1,1,1,1,1,1,1,1,1,-19.6207046508789,1.46126759052276,22,122
744,1,"Walter Ulbricht (June 30, 1893 - August 1, 1973) was a German communist politician.",POLITICAL_AFFILIATION,1,7.125,11,4,7,772.75,1017,466,776.5,0.625,0.78571428571429,0.5,0.64285714285714,4159,5120,3043,4186.5,1,1,1,1,1,1,1,1,1,1,-21.2465057373046,1.14631676673889,14,83
463,4,"The contest between the two was bitter, although they differed little on issues.",CONTROL,2,9.75,17,6,8.5,1132.625,2358,590,891,0.41346153846154,0.53846153846154,0.15384615384615,0.5,6278.625,10380,2229,6379,1,1,1,1,1,1,1,1,1,1,-21.4063320159912,1.22332942485809,13,80
776,1,"Joseph Forney Johnston (March 23, 1843 - August 8, 1913) was an American Democratic politician who was the Governor of Alabama from 1896 to 1900.",POLITICAL_AFFILIATION,1,11.875,20,7,9,1351,2256,713,1007.5,0.6,0.76,0.36,0.68,8617.125,15031,4672,7055.5,1,1,1,1,1,1,1,1,1,1,-21.3782272338867,1.44842910766601,25,145
802,1,"Hanks is a Democrat and has supported many candidates, including Hilary Clinton, Diane Feinstein, Al Gore, and John Kerry.",POLITICAL_AFFILIATION,1,14,28,4,10.5,1586.375,3392,452,1126.5,0.5,0.84210526315789,0.15789473684211,0.55263157894737,6890.375,11180,2251,7060,1,1,1,1,1,1,1,1,1,1,-20.2795066833496,1.5026683807373,19,122
815,1,"Arnold Alois Schwarzenegger (born July 30, 1947 in Thal, Styria, Austria) is an Austrian-American actor, Republican politician, and bodybuilder, currently serving as the 38th Governor of California.",POLITICAL_AFFILIATION,1,22,41,8,13.5,2596.625,5623,860,1475.5,0.54166666666667,0.81481481481481,0.2962962962963,0.57407407407407,8471.25,14495,3361,7740,1,1,1,1,1,1,1,1,1,1,-21.6471557617187,0.853495359420776,27,198
833,1,"James Douglas McKay (June 24, 1893 - July 22, 1959) born in Portland, Oregon, was a Republican from Oregon.",POLITICAL_AFFILIATION,1,9.5,13,8,9.5,1000.5,1536,596,953.5,0.56578947368421,0.63157894736842,0.42105263157895,0.57894736842105,7514.75,9799,3735,8077.5,1,1,1,1,1,1,1,1,1,1,-22.7021446228027,1.61625289916992,19,107
887,1,"He served as the Governor of California from January 2, 1939 until January 4, 1943, and was the only Democrat elected to that office between 1898 and 1954.",POLITICAL_AFFILIATION,1,16.25,30,9,13.5,1826,3383,797,1535,0.49553571428571,0.67857142857143,0.17857142857143,0.53571428571429,12455.625,20521,7970,11616.5,1,1,1,1,1,1,1,1,1,1,-21.2879486083984,1.3836281299591,28,155
468,3,"He was, for a short time, a commentator opposite Bill Clinton on CBS's 60 Minutes.",CONTROL,2,19.625,54,5,12,2286.375,6052,648,1451.5,0.38333333333333,0.66666666666667,0.13333333333333,0.4,6402.5,8584,3406,6422,1,1,1,1,1,1,0,1,1,0.888888888888889,-0.440970957279205,-0.16544385254383,15,82
894,1,"Baldwin, a liberal Democrat, has always had an active interest in politics and is frequently rumored to be a candidate for public office.",POLITICAL_AFFILIATION,1,13.25,26,3,10,1487.25,3154,404,1008.5,0.59782608695652,0.8695652173913,0.34782608695652,0.6304347826087,7680.125,13151,1619,7977,1,1,1,1,1,1,1,1,1,1,-17.66890335083,1.04578673839569,23,137
918,1,"Diane Julie Abbott (born September 27, 1953 in Paddington, London) is a British Labour Member of Parliament for Hackney North and Stoke Newington constituency.",POLITICAL_AFFILIATION,1,16.75,27,6,17.5,1807.5,2854,616,1804,0.53125,0.79166666666667,0.33333333333333,0.52083333333333,8654.25,13718,4104,8620,1,1,1,1,1,1,1,1,1,1,-20.5829200744628,1.50303900241851,24,159
944,4,"In the Senate, he was aligned with the Federalists.",POLITICAL_AFFILIATION,1,8.25,11,4,8.5,964.5,1272,456,998.5,0.36111111111111,0.66666666666667,0.22222222222222,0.33333333333333,4613.875,8069,2397,4658,1,1,1,1,1,1,1,1,1,1,-19.5631008148193,1.62709188461303,9,51
963,1,She is a member of the Democratic Party.,POLITICAL_AFFILIATION,1,4.875,8,3,5,580.875,1110,378,478,0.5625,0.75,0.375,0.5625,3194.75,4110,1560,3464.5,1,1,1,1,1,1,1,1,1,1,-19.3002853393554,1.10429418087005,8,40
471,1,Koldewey was a self-trained classical era archaeological historian.,CONTROL,2,11,21,3,10.5,1261.375,2405,367,1234,0.265625,0.625,0.125,0.25,3952.25,6116,2630,3817.5,1,1,1,1,1,1,1,1,1,1,-25.3475494384765,0.830704450607299,8,67
966,1,"John Ellis ""Jeb"" Bush (born February 11, 1953), a Republican, is the forty-third and current Governor of Florida.",POLITICAL_AFFILIATION,1,15.125,28,6,13,1867.25,3988,590,1476,0.52777777777778,0.66666666666667,0.33333333333333,0.55555555555556,6367.75,9369,1867,6986.5,1,1,1,1,0,1,1,1,1,0.888888888888889,-0.194789886474609,-1.66400039196014,18,113
990,1,"Rather than retire, Adams would go on to win election as a Democratic-Republican to the House of Representatives beginning with the 22nd Congress, serving from March 4, 1831, until his death.",POLITICAL_AFFILIATION,1,18.375,34,5,17,2004.375,3669,585,1837.5,0.55645161290323,0.90322580645161,0.2258064516129,0.58064516129032,10566,19598,3431,8747,1,1,1,1,1,1,1,1,1,1,-19.3014392852783,1.03228843212127,31,191
1026,1,"Lyman Enos Knapp (November 5, 1837 - October 9, 1904) was an American Republican politician who was the Governor of the District of Alaska from 1889 to 1893.",POLITICAL_AFFILIATION,1,11.875,23,6,11.5,1327.875,2767,515,1137,0.65178571428571,0.78571428571429,0.39285714285714,0.69642857142857,7962.125,12363,3501,7592,1,1,1,1,1,1,1,1,1,1,-18.5470161437988,1.31035315990448,28,157
33,1,"Henry Bolte was born in Ballarat, the son of a publican of German descent (the family name was pronounced Bol-tee).He was to spend the first 24 years of his life (apart from three years at boarding school) in the small western district town of Skipton.",VISITED,1,49,90,27,48.5,5396.375,10118,2581,4838.5,0.33611111111111,0.46666666666667,0.13333333333333,0.32222222222222,22154.375,33675,17315,20878.5,0,0,1,1,1,1,0,1,1,0.666666666666667,1.38260579109191,0.452885270118713,45,252
33,3,"After working in various manual jobs he married Edith Elder in 1934 and bought a small farm at Bamganie near Meredith, where he lived for the rest of his life, running sheep and cattle.",VISITED,1,28.25,39,17,29,3103.375,4215,1662,3301.5,0.375,0.52941176470588,0.20588235294118,0.38235294117647,19103.25,27145,13199,17297,0,0,1,1,0,1,1,1,1,0.666666666666667,1.86896836757659,-1.63138365745544,34,185
482,2,He was noted for his involvement in conservation and the protection of wildlife.,CONTROL,2,8.875,12,5,9,949.375,1548,508,896.5,0.47115384615385,0.69230769230769,0.30769230769231,0.46153846153846,6304,9693,2428,6306,1,1,1,1,1,1,1,1,1,1,-19.4511470794677,1.01843214035034,13,80
