,paragraph_id,sentence_id,content,labels,binary_labels,flesch_score_manual,flesch_score_textstat,mean_grade_level_textstat,mean_of_fixations,max_of_fixations,min_of_fixations,median_of_fixations,mean_of_trts,max_of_trts,min_of_trts,median_of_trts,mean_of_omissionRates,max_of_omissionRates,min_of_omissionRates,median_of_omissionRates,mean_of_pupilSizes,max_of_pupilSizes,min_of_pupilSizes,median_of_pupilSizes,mean_of_average_fixation_duration,max_of_average_fixation_duration,min_of_average_fixation_duration,median_of_average_fixation_duration,number_of_words,number_of_characters,number_of_syllables,zab_item_accuracy,zdm_item_accuracy,zdn_item_accuracy,zjm_item_accuracy,zjn_item_accuracy,zjs_item_accuracy,zkh_item_accuracy,zkw_item_accuracy,zmg_item_accuracy,average_sentence_accuracy
301,802.0,1.0,"Hanks is a Democrat and has supported many candidates, including Hilary Clinton, Diane Feinstein, Al Gore, and John Kerry.",POLITICAL_AFFILIATION,1.0,27.255263157894774,43.73,14.0,13.222222222222221,28.0,4.0,9.0,1497.0,3392.0,452.0,1031.0,0.5321637426900584,0.8421052631578947,0.15789473684210525,0.5789473684210527,888.495592948718,1245.6666666666667,565.6666666666666,885.2447916666667,111.07365909326694,125.6470588235294,101.0,111.71428571428571,19.0,122.0,36.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
302,815.0,1.0,"Arnold Alois Schwarzenegger (born July 30, 1947 in Thal, Styria, Austria) is an Austrian-American actor, Republican politician, and bodybuilder, currently serving as the 38th Governor of California.",POLITICAL_AFFILIATION,1.0,7.096666666666664,27.15,16.0,20.444444444444443,41.0,8.0,12.0,2412.0,5623.0,860.0,1162.0,0.5679012345679012,0.8148148148148148,0.2962962962962963,0.5925925925925926,914.3413506760729,1225.9375,560.0,928.2142857142857,113.33904002501565,137.14634146341464,94.66666666666667,116.2,27.0,198.0,55.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
303,833.0,1.0,"James Douglas McKay (June 24, 1893 - July 22, 1959) born in Portland, Oregon, was a Republican from Oregon.",POLITICAL_AFFILIATION,1.0,58.42368421052632,61.67,9.0,9.444444444444445,13.0,8.0,9.0,1005.2222222222222,1536.0,596.0,1034.0,0.5789473684210527,0.6842105263157895,0.42105263157894735,0.5789473684210527,953.2640512265511,1387.0833333333335,537.0625,979.9,105.26184710351377,125.2,74.5,110.8,19.0,107.0,29.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
304,887.0,1.0,"He served as the Governor of California from January 2, 1939 until January 4, 1943, and was the only Democrat elected to that office between 1898 and 1954.",POLITICAL_AFFILIATION,1.0,36.40785714285718,51.52,13.0,15.555555555555555,30.0,9.0,10.0,1741.7777777777778,3383.0,797.0,1114.0,0.511904761904762,0.6785714285714286,0.17857142857142858,0.6428571428571429,963.9495999889488,1496.111111111111,574.1,1029.2753623188405,110.11861534737352,125.29629629629629,88.55555555555556,109.2,28.0,155.0,47.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
305,468.0,3.0,"He was, for a short time, a commentator opposite Bill Clinton on CBS's 60 Minutes.",CONTROL,2.0,50.610000000000014,64.71,8.0,18.22222222222222,54.0,5.0,12.0,2139.8888888888887,6052.0,648.0,1325.0,0.41481481481481475,0.6666666666666666,0.13333333333333333,0.5333333333333333,959.3011483886484,1535.0238095238096,557.5454545454545,953.5837301587303,119.14605012068033,138.28571428571428,98.81818181818181,121.63157894736842,15.0,82.0,25.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8888888888888888
306,894.0,1.0,"Baldwin, a liberal Democrat, has always had an active interest in politics and is frequently rumored to be a candidate for public office.",POLITICAL_AFFILIATION,1.0,17.968260869565228,39.67,14.0,13.0,26.0,3.0,11.0,1449.888888888889,3154.0,404.0,1023.0,0.6038647342995169,0.8695652173913043,0.34782608695652173,0.6521739130434783,954.2117063492065,1383.3333333333333,541.625,930.7833333333333,113.1538369038369,141.5,90.36363636363636,113.66666666666667,23.0,137.0,45.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
307,918.0,1.0,"Diane Julie Abbott (born September 27, 1953 in Paddington, London) is a British Labour Member of Parliament for Hackney North and Stoke Newington constituency.",POLITICAL_AFFILIATION,1.0,30.900000000000034,47.12,15.0,16.0,27.0,6.0,15.0,1723.7777777777778,2854.0,616.0,1687.0,0.5555555555555556,0.7916666666666666,0.3333333333333333,0.5416666666666666,954.237057579766,1306.2857142857142,558.0,983.3690476190477,106.90704200969901,121.22727272727273,91.07142857142857,105.70370370370371,24.0,159.0,43.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
308,944.0,4.0,"In the Senate, he was aligned with the Federalists.",POLITICAL_AFFILIATION,1.0,47.30000000000004,79.26,5.0,8.222222222222221,11.0,4.0,8.0,954.5555555555555,1272.0,456.0,909.0,0.37037037037037035,0.6666666666666666,0.2222222222222222,0.3333333333333333,945.8813403880072,1345.9285714285713,530.9166666666666,914.9166666666666,116.39535433702102,136.0,90.9,115.28571428571429,9.0,51.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
309,963.0,1.0,She is a member of the Democratic Party.,POLITICAL_AFFILIATION,1.0,61.24000000000001,71.82,4.0,5.222222222222222,8.0,3.0,5.0,603.7777777777778,1110.0,378.0,487.0,0.5694444444444444,0.75,0.375,0.625,994.1101851851852,1370.0,607.25,990.125,115.74907407407409,138.75,93.8,119.0,8.0,40.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
310,471.0,1.0,Koldewey was a self-trained classical era archaeological historian.,CONTROL,2.0,-23.359999999999985,-12.79,18.0,10.88888888888889,21.0,3.0,10.0,1267.5555555555557,2405.0,367.0,1237.0,0.2638888888888889,0.625,0.125,0.25,950.1955782312925,1410.8888888888887,557.2142857142857,974.9444444444445,116.26792127625461,131.7,95.875,118.25,8.0,67.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
311,966.0,1.0,"John Ellis ""Jeb"" Bush (born February 11, 1953), a Republican, is the forty-third and current Governor of Florida.",POLITICAL_AFFILIATION,1.0,47.565,53.21,13.0,14.333333333333334,28.0,6.0,13.0,1750.7777777777778,3988.0,590.0,1401.0,0.537037037037037,0.6666666666666666,0.3333333333333333,0.6111111111111112,928.7242472342473,1338.0,552.6766666666666,934.2777777777778,115.11314136480802,142.42857142857142,98.33333333333333,107.76923076923077,18.0,113.0,30.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8888888888888888
312,990.0,1.0,"Rather than retire, Adams would go on to win election as a Democratic-Republican to the House of Representatives beginning with the 22nd Congress, serving from March 4, 1831, until his death.",POLITICAL_AFFILIATION,1.0,28.002258064516155,48.47,19.0,17.11111111111111,34.0,5.0,15.0,1877.3333333333333,3669.0,585.0,1784.0,0.5806451612903225,0.9032258064516129,0.22580645161290322,0.5806451612903226,899.7774753568871,1235.7051282051284,576.9230769230769,897.125,110.08938219333069,125.69565217391305,94.18181818181819,108.55555555555556,31.0,191.0,54.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
313,1026.0,1.0,"Lyman Enos Knapp (November 5, 1837 - October 9, 1904) was an American Republican politician who was the Governor of the District of Alaska from 1889 to 1893.",POLITICAL_AFFILIATION,1.0,45.4721428571429,44.07,14.0,11.333333333333334,23.0,6.0,11.0,1253.111111111111,2767.0,515.0,884.0,0.6666666666666666,0.7857142857142857,0.39285714285714285,0.7142857142857143,897.2865001556179,1227.8333333333333,572.6666666666666,895.5,106.93665432795869,144.16666666666666,80.36363636363636,109.0,28.0,157.0,44.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
314,33.0,1.0,"Henry Bolte was born in Ballarat, the son of a publican of German descent (the family name was pronounced Bol-tee).He was to spend the first 24 years of his life (apart from three years at boarding school) in the small western district town of Skipton.",VISITED,1.0,40.84000000000003,74.02,9.0,44.666666666666664,90.0,10.0,48.0,4923.222222222223,10118.0,1138.0,4199.0,0.38518518518518513,0.7777777777777778,0.13333333333333333,0.3333333333333333,1029.0784549567816,1972.576388888889,670.239898989899,940.9580645161291,108.85585657164397,152.88,87.47916666666667,107.96363636363637,45.0,252.0,64.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.6666666666666666
315,33.0,3.0,"After working in various manual jobs he married Edith Elder in 1934 and bought a small farm at Bamganie near Meredith, where he lived for the rest of his life, running sheep and cattle.",VISITED,1.0,55.377941176470614,53.89,10.0,26.666666666666668,39.0,14.0,27.0,2907.777777777778,4215.0,1343.0,3249.0,0.40849673202614384,0.6764705882352942,0.20588235294117646,0.4117647058823529,1036.310316953131,1950.75,628.8695652173913,952.5625,107.61649120673604,129.0,95.92857142857143,101.53125,34.0,185.0,47.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666
316,482.0,2.0,He was noted for his involvement in conservation and the protection of wildlife.,CONTROL,2.0,37.455384615384645,58.28,10.0,8.666666666666666,12.0,5.0,8.0,942.4444444444445,1548.0,508.0,887.0,0.49572649572649574,0.6923076923076923,0.3076923076923077,0.46153846153846156,1066.913029100529,2026.3888888888887,630.6428571428571,1026.9285714285713,108.48146945646947,129.0,83.125,106.0,13.0,80.0,24.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
317,35.0,1.0,"He was born in Groton, England, as the son of John Winthrop, the founding governor of the Massachusetts Bay Colony.",VISITED,1.0,59.63500000000003,68.1,12.0,17.22222222222222,28.0,10.0,17.0,2010.6666666666667,3095.0,957.0,2098.0,0.4333333333333333,0.6,0.25,0.45,1098.431824194324,2126.645833333333,593.3214285714286,1060.0,115.40253421233814,140.6818181818182,95.7,112.25,20.0,115.0,30.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.4444444444444444
318,42.0,2.0,"During the Great Depression, which hit all of Kansas very hard, the Doles moved into the basement of their home, and rented out the rest of their house.",VISITED,1.0,54.5364285714286,68.44,8.0,24.555555555555557,55.0,9.0,21.0,2745.777777777778,6858.0,933.0,2231.0,0.40476190476190477,0.7142857142857143,0.17857142857142858,0.42857142857142855,1076.664361114138,2151.1785714285716,602.2631578947369,997.3333333333333,108.39256816934089,132.2173913043478,96.25,103.66666666666667,28.0,152.0,41.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5555555555555556
319,49.0,1.0,"Dole has worked part-time for a Washington, DC, law firm, and engaged in a career of writing, consulting, public speaking, and television appearances.",VISITED,1.0,29.003043478260906,48.13,16.0,21.666666666666668,34.0,14.0,20.0,2747.0,4618.0,1585.0,2369.0,0.3961352657004831,0.5217391304347826,0.17391304347826086,0.43478260869565216,1049.3411434325908,2025.1060606060607,594.0,990.6282051282051,124.5746271656811,163.6,100.375,118.45,23.0,150.0,42.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5555555555555556
320,67.0,3.0,"As an Army officer, he led a pioneering scientific expedition throughout a large area of the Great Plains, which he famously described as the ""Great American Desert.""",VISITED,1.0,35.29666666666668,44.07,17.0,18.22222222222222,24.0,13.0,16.0,2050.8888888888887,3487.0,1059.0,1633.0,0.4444444444444444,0.6666666666666666,0.25925925925925924,0.5185185185185185,1035.8835137910064,2010.2083333333333,584.9473684210526,1000.6923076923077,109.03547517297517,145.29166666666666,81.46153846153847,105.5,27.0,166.0,46.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
321,91.0,3.0,His work dealt largely with the poor urban black and mulatto communities of Bahia.,VISITED,1.0,53.639285714285734,65.73,8.0,18.11111111111111,47.0,9.0,13.0,2241.4444444444443,6464.0,984.0,1805.0,0.3333333333333333,0.5714285714285714,0.0,0.35714285714285715,1055.9244552096934,2060.3809523809523,596.7727272727273,993.263888888889,120.12345705253506,153.0,102.9090909090909,113.88888888888889,14.0,82.0,23.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.7777777777777778
322,483.0,4.0,Laurance and Mary had three daughters and a son.,CONTROL,2.0,75.50000000000003,96.18,4.0,6.111111111111111,9.0,5.0,6.0,690.0,975.0,456.0,689.0,0.3950617283950617,0.5555555555555556,0.2222222222222222,0.4444444444444444,1058.8978835978835,2097.6666666666665,551.25,929.5714285714286,111.92645502645503,136.57142857142858,91.2,111.0,9.0,48.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
323,92.0,2.0,Jorge Amado went to Rio de Janeiro in 1931 and in the next year started to study law in the University of Rio de Janeiro.,VISITED,1.0,59.636000000000024,79.94,10.0,15.666666666666666,22.0,10.0,16.0,1786.0,3328.0,996.0,1504.0,0.4977777777777778,0.64,0.4,0.48,1039.2448853615522,2006.3,561.45,956.6428571428571,111.95418717085383,151.27272727272728,90.15384615384616,104.4,25.0,121.0,36.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
324,94.0,1.0,"Marvin graduated from Woodberry Forest School in 1975, and spent most summers and holidays at the sprawling family estate, the Bush Compound.",VISITED,1.0,42.223181818181814,40.69,14.0,18.666666666666668,39.0,10.0,18.0,2408.4444444444443,7440.0,1002.0,1670.0,0.3686868686868687,0.5909090909090909,0.13636363636363635,0.36363636363636365,1013.3015183780406,1885.7727272727273,588.9016290726818,949.9166666666666,117.71838167200485,190.76923076923077,92.77777777777777,105.0,22.0,141.0,37.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8888888888888888
325,94.0,2.0,"He was a director of the Sterling, Virginia company Securacom, also known as Stratesec, from 1993 until fiscal year 2000.",VISITED,1.0,38.48500000000004,51.18,11.0,21.0,33.0,10.0,17.0,2427.0,4206.0,1001.0,1996.0,0.34444444444444444,0.6,0.1,0.3,991.4303692809249,1793.25,568.77,933.1153846153846,113.7420418827636,135.0,100.1,113.4,20.0,121.0,35.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4444444444444444
326,98.0,1.0,"Coltrane moved to Philadelphia, Pennsylvania in June 1943.",VISITED,1.0,18.940000000000026,46.44,13.0,7.444444444444445,12.0,5.0,7.0,940.6666666666666,1535.0,610.0,807.0,0.3472222222222222,0.5,0.125,0.375,1009.8712081128748,1803.875,539.4166666666666,923.3194444444445,127.07297178130511,170.55555555555554,89.85714285714286,127.375,8.0,58.0,17.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.7777777777777778
327,489.0,1.0,"Bush and his former wife, Sharon Smith, were married for 23 years.",CONTROL,2.0,74.805,93.14,5.0,6.777777777777778,10.0,4.0,7.0,700.6666666666666,1128.0,396.0,655.0,0.5092592592592592,0.6666666666666666,0.25,0.5,1015.0545855379189,1771.7142857142858,526.0714285714286,974.6,103.25436507936509,125.33333333333333,88.375,99.0,12.0,66.0,17.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
328,114.0,1.0,"At the age of 17, and having barely passed West Point's height requirement for entrance, Grant received a cadetship to the United States Military Academy at West Point, New York, through his U.S. Congressman, Thomas L. Hamer.",VISITED,1.0,27.517837837837845,69.62,12.0,27.0,43.0,10.0,26.0,2812.4444444444443,4731.0,929.0,2741.0,0.4624624624624625,0.7297297297297297,0.2702702702702703,0.43243243243243246,977.1759110689366,1775.1904761904761,514.375,915.1521739130435,101.86782593112879,123.26923076923077,87.84615384615384,101.51851851851852,37.0,225.0,62.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.6666666666666666
329,115.0,3.0,"In the fall of 1823 they moved to the village of Georgetown in Brown County, Ohio, where Grant spent most of his time until he was 17.",VISITED,1.0,69.76333333333335,86.37,11.0,13.555555555555555,22.0,6.0,11.0,1582.3333333333333,3056.0,621.0,1057.0,0.5679012345679012,0.8148148148148148,0.3333333333333333,0.6296296296296297,993.0208735345991,1813.857142857143,548.8529411764706,948.9,111.29935697830435,152.8,88.71428571428571,109.16666666666667,27.0,134.0,35.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.7777777777777778
330,129.0,1.0,"In 1920, after years of moving from town to town, the family settled in Dixon, Illinois.",VISITED,1.0,68.9825,72.16,8.0,12.333333333333334,17.0,7.0,13.0,1334.0,1943.0,713.0,1419.0,0.4236111111111111,0.6875,0.25,0.4375,1012.3117497728609,1817.7857142857142,533.0151515151515,1022.75,107.39813033734603,129.53333333333333,89.125,107.375,16.0,88.0,23.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.7777777777777778
331,497.0,2.0,"She is the youngest daughter of their household, eternally a baby.",CONTROL,2.0,49.54272727272729,68.77,8.0,6.111111111111111,11.0,2.0,6.0,740.3333333333334,1497.0,250.0,543.0,0.5454545454545454,0.8181818181818182,0.2727272727272727,0.5454545454545454,1017.0194444444444,1830.75,551.625,930.4,118.74819624819627,185.14285714285714,83.0,119.25,11.0,66.0,19.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
332,130.0,3.0,"His nationally televised speech ""A Time for Choosing"" electrified conservatives; soon after, several top Republican contributors visited Reagan at his home in Pacific Palisades, California, urging him to seek the governorship in 1966.",VISITED,1.0,-8.678181818181798,4.14,24.0,30.0,54.0,13.0,31.0,3534.3333333333335,5743.0,1341.0,3870.0,0.40404040404040403,0.6363636363636364,0.15151515151515152,0.3939393939393939,998.6982975141117,1750.4583333333333,538.4710144927536,941.9807692307693,116.23625461165592,137.62857142857143,94.52631578947368,115.54545454545455,33.0,234.0,71.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.7777777777777778
333,136.0,1.0,"In 1928, Reagan entered Eureka College in Eureka, Illinois, majoring in economics and sociology, and graduating in 1932.",VISITED,1.0,9.965000000000003,10.91,15.0,15.222222222222221,26.0,10.0,14.0,1725.4444444444443,2705.0,1009.0,1479.0,0.40740740740740744,0.5555555555555556,0.2222222222222222,0.4444444444444444,994.2423353909466,1787.4351851851852,530.4166666666666,901.4333333333333,113.0361761695095,168.06666666666666,91.5,109.0909090909091,18.0,120.0,38.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666
334,143.0,2.0,"In between his sea voyages, Kerouac stayed in New York with friends from Fordham.",VISITED,1.0,83.85357142857143,82.65,6.0,15.444444444444445,43.0,6.0,11.0,2131.5555555555557,9027.0,742.0,1341.0,0.3888888888888889,0.5714285714285714,0.14285714285714285,0.5,1014.6666546416545,1917.6666666666667,557.9560606060605,998.5238095238094,118.77404010250319,209.93023255813952,93.25,103.13333333333334,14.0,81.0,18.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.7777777777777778
335,508.0,2.0,He is the heir to several Forbes family offshore trusts.,CONTROL,2.0,52.86500000000001,69.79,6.0,8.88888888888889,13.0,6.0,8.0,1074.5555555555557,1545.0,672.0,940.0,0.33333333333333337,0.4,0.2,0.4,1022.6203703703704,1818.9583333333335,594.0,1014.4166666666666,120.78290598290599,153.375,96.0,117.5,10.0,56.0,17.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
336,150.0,3.0,"Rodgers shortly fled debt and prosecution by going to Barbados, leaving Deborah behind.",VISITED,1.0,37.455384615384645,41.36,11.0,14.222222222222221,28.0,8.0,13.0,1682.0,2852.0,944.0,1532.0,0.2905982905982907,0.46153846153846156,0.15384615384615385,0.3076923076923077,1009.4817320025654,1843.7142857142858,574.9545454545455,998.5939393939393,120.10310476560477,180.76923076923077,97.45454545454545,115.875,13.0,87.0,24.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8888888888888888
337,152.0,1.0,"At the age of 17, Franklin ran away to Philadelphia, seeking a new start in a new city.",VISITED,1.0,66.36500000000001,87.05,6.0,13.11111111111111,20.0,6.0,13.0,1558.6666666666667,3556.0,608.0,1301.0,0.4938271604938271,0.7222222222222222,0.3333333333333333,0.5,1044.2351815776817,2140.0833333333335,558.505,1029.0625,113.92493001399089,177.8,93.55555555555556,107.47058823529412,18.0,87.0,26.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8888888888888888
338,152.0,4.0,"After a few months, while working in a printing house, Franklin was induced by Pennsylvania Governor Sir William Keith to go to London, ostensibly to acquire the equipment necessary for establishing another newspaper in Philadelphia.",VISITED,1.0,4.527142857142849,19.03,13.0,30.11111111111111,70.0,10.0,24.0,3395.777777777778,8107.0,1011.0,2390.0,0.4444444444444444,0.8,0.22857142857142856,0.42857142857142855,982.3475555620784,1944.0784313725487,569.5705128205128,912.1929824561403,110.43359113271394,127.93333333333334,94.41666666666667,109.72222222222223,35.0,233.0,69.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8888888888888888
339,500.0,5.0,"Cannon County, Tennessee is named in his honor.",CONTROL,2.0,50.66500000000002,63.36,8.0,10.88888888888889,21.0,7.0,9.0,1319.888888888889,2661.0,662.0,1104.0,0.3472222222222222,0.5,0.125,0.375,1001.2490740740741,1885.0,575.3333333333334,919.6666666666666,118.91679555012888,142.5,94.57142857142857,118.57142857142857,8.0,47.0,14.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7777777777777778
340,160.0,1.0,"Nicholas Gilman, Jr. (August 3, 1755 - May 2, 1814) was a soldier in the Continental Army during the American Revolutionary War, a delegate to the Continental Congress, and a signer of the U.S. Constitution, representing New Hampshire.",VISITED,1.0,12.422894736842125,50.53,10.0,31.555555555555557,59.0,14.0,26.0,3504.222222222222,7153.0,1290.0,3031.0,0.4970760233918128,0.6578947368421053,0.34210526315789475,0.5,965.9582510373469,1884.0595238095236,596.0705882352942,909.4088571428572,108.19495011843328,131.7826086956522,91.15384615384616,105.75,38.0,235.0,70.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4444444444444444
341,179.0,1.0,"Details of Cheney's second Wyoming arrest, in July 1963, have fallen victim to time and record destruction practices.",VISITED,1.0,42.86500000000001,53.21,10.0,20.11111111111111,36.0,10.0,19.0,2406.0,3514.0,1349.0,2220.0,0.2592592592592593,0.4444444444444444,0.16666666666666666,0.2222222222222222,993.6997422330755,1878.9166666666667,524.6666666666666,956.1071428571429,122.2066749364995,138.75,97.61111111111111,123.6,18.0,117.0,31.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4444444444444444
342,183.0,4.0,"Cheney grew up in Casper, Wyoming, and met his high-school sweetheart and future wife, Lynne Vincent, at age fourteen.",VISITED,1.0,49.518421052631595,77.57,8.0,13.666666666666666,23.0,5.0,14.0,1520.6666666666667,3237.0,589.0,1290.0,0.4678362573099415,0.8421052631578947,0.21052631578947367,0.42105263157894735,987.3579466829467,1799.4285714285713,550.6607142857143,1007.1666666666666,108.78376860024457,140.7391304347826,92.14285714285714,102.10526315789474,19.0,118.0,31.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4444444444444444
343,192.0,3.0,"Carlucci became Ambassador to Portugal, and served in this position from 1974 until 1977.",VISITED,1.0,35.5107142857143,48.81,11.0,12.777777777777779,17.0,9.0,13.0,1428.3333333333333,2006.0,836.0,1513.0,0.40476190476190477,0.5,0.2857142857142857,0.42857142857142855,987.5515946502057,1771.111111111111,541.5555555555555,969.3261904761904,111.95776892860226,131.54545454545453,92.88888888888889,114.6,14.0,89.0,26.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5555555555555556
344,509.0,3.0,His father changed the family name from Levy when he was a child.,CONTROL,2.0,76.50153846153849,92.12,5.0,10.555555555555555,18.0,7.0,8.0,1178.888888888889,1855.0,700.0,876.0,0.4188034188034188,0.6153846153846154,0.15384615384615385,0.46153846153846156,1023.2311681631127,1814.5714285714287,512.2407407407408,986.05,111.07441663274997,139.16666666666666,100.0,104.5,13.0,65.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
345,198.0,5.0,"In 1961 he participated in a CIA mission to Congo, in which he used his athletic ability to rescue US citizens from mobs, but was also reportedly involved in the assassination of Prime Minister Patrice Lumumba.",VISITED,1.0,12.845000000000027,26.48,13.0,21.0,49.0,5.0,22.0,2617.1111111111113,7360.0,534.0,2176.0,0.5493827160493827,0.8888888888888888,0.25,0.4722222222222222,995.538350083964,1826.254385964912,543.9629629629629,997.2222222222222,117.41434517863088,150.20408163265307,94.66666666666667,119.83333333333333,36.0,210.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8888888888888888
346,205.0,1.0,"Clooney got his start in Los Angeles, a young college dropout from Kentucky who spent a good chunk of his struggling actor years riding to auditions on a bicycle.",VISITED,1.0,51.95862068965518,58.96,10.0,24.666666666666668,49.0,6.0,24.0,2779.6666666666665,5216.0,614.0,2796.0,0.3984674329501916,0.7931034482758621,0.20689655172413793,0.3448275862068966,962.1109545552338,1717.3076923076924,563.2631578947369,907.3257575757576,112.25191233581555,150.875,95.08571428571429,106.44897959183673,29.0,162.0,43.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.7777777777777778
347,207.0,1.0,"Peter Sydney Lawford (September 7, 1923 - December 24, 1984) was a Hollywood actor and member of Frank Sinatra's ""Rat Pack,"" more noted for his off-screen activities as a celebrity than for his acting.",VISITED,1.0,32.98382352941181,37.98,16.0,32.55555555555556,69.0,24.0,27.0,3493.777777777778,7216.0,2196.0,3059.0,0.4084967320261438,0.5294117647058824,0.2647058823529412,0.4117647058823529,952.2217667057076,1723.7156862745098,565.3645833333334,902.5555555555555,107.70047376806065,129.74074074074073,87.84,107.65384615384616,34.0,201.0,56.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333
348,216.0,1.0,"He maintained homes in Long Island, New York and Greenwich, Connecticut; the family compound at Kennebunkport, Maine; a 10,000 acre (40 km�) plantation in South Carolina; and an island retreat in Florida.",VISITED,1.0,26.305000000000035,39.0,13.0,21.444444444444443,45.0,4.0,16.0,2474.777777777778,6062.0,550.0,1687.0,0.5486111111111112,0.90625,0.28125,0.59375,986.6634842983528,1871.0,601.1904761904761,916.6538461538462,113.96161045744378,137.5,89.9375,112.11111111111111,32.0,204.0,56.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8888888888888888
349,217.0,2.0,He received training in intelligence at Verdun and was briefly assigned to a staff of French officers.,VISITED,1.0,40.2858823529412,62.68,11.0,14.666666666666666,28.0,5.0,14.0,1779.5555555555557,3555.0,485.0,1482.0,0.4509803921568627,0.7647058823529411,0.23529411764705882,0.4117647058823529,1016.039581406248,1920.45,576.8611111111111,965.75,117.0878698280659,143.5,96.16666666666667,114.17647058823529,17.0,102.0,30.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8888888888888888
350,516.0,3.0,He is considered the founder of modern Biblical criticism.,CONTROL,2.0,28.50000000000003,45.42,13.0,8.555555555555555,13.0,6.0,9.0,974.7777777777778,1371.0,645.0,999.0,0.345679012345679,0.4444444444444444,0.2222222222222222,0.3333333333333333,1014.3749559082893,1828.2,568.25,1019.7142857142857,114.56552367385702,132.88888888888889,99.125,112.4,9.0,58.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
