sstb_id,zuco_id,content,sstb_label,control_id,flesch_score_manual,flesch_score_textstat,mean_grade_level_textstat,mean_of_fixations,max_of_fixations,min_of_fixations,median_of_fixations,mean_of_trts,max_of_trts,min_of_trts,median_of_trts,mean_of_omissionRates,max_of_omissionRates,min_of_omissionRates,median_of_omissionRates,mean_of_pupilSizes,max_of_pupilSizes,min_of_pupilSizes,median_of_pupilSizes,mean_of_average_fixation_duration,max_of_average_fixation_duration,min_of_average_fixation_duration,median_of_average_fixation_duration,number_of_words,number_of_characters,number_of_syllables,zab_item_accuracy,zdm_item_accuracy,zgw_item_accuracy,zjm_item_accuracy,zjn_item_accuracy,zjs_item_accuracy,zkb_item_accuracy,zkh_item_accuracy,zkw_item_accuracy,zmg_item_accuracy,zph_item_accuracy,average_sentence_accuracy
5053,113.0,Jeffs has created a breathtakingly assured and stylish work of spare dialogue and acute expressiveness.,1,,16.77000000000001,47.79,14.0,19.545454545454547,29.0,11.0,20.0,2367.090909090909,4192.0,1212.0,2288.0,0.2545454545454545,0.4,0.13333333333333333,0.26666666666666666,734.3688751147841,990.9090909090909,280.45454545454544,797.2777777777778,119.905523246839,144.55172413793105,109.47619047619048,114.47619047619048,15.0,103.0,31.0,,,,,,,,,,,,
5137,389.0,But what's nice is that there's a casual intelligence that permeates the script.,1,42.0,56.97846153846157,66.74,9.0,12.727272727272727,20.0,6.0,12.0,1460.090909090909,2368.0,791.0,1291.0,0.34965034965034963,0.7692307692307693,0.0,0.38461538461538464,814.508423983424,1695.2685185185187,335.8125,808.5,114.02525231749831,138.47058823529412,88.0,121.76923076923077,13.0,80.0,21.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7272727272727273
5209,128.0,Exceptionally well acted by Diane Lane and Richard Gere.,1,15.0,47.30000000000004,53.88,8.0,12.272727272727273,22.0,7.0,11.0,1585.1818181818182,2650.0,790.0,1563.0,0.2121212121212121,0.4444444444444444,0.1111111111111111,0.2222222222222222,754.8191558441558,1114.7142857142858,259.42857142857144,706.7857142857143,129.0232180475496,156.3,106.0909090909091,131.0,9.0,56.0,16.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.7272727272727273
5211,251.0,"In addition to scoring high for originality of plot -- putting together familiar themes of family, forgiveness and love in a new way -- Lilo & Stitch has a number of other assets to commend it to movie audiences both innocent and jaded.",1,,19.56674418604652,30.88,11.0,36.90909090909091,55.0,26.0,36.0,4266.818181818182,6886.0,2378.0,4327.0,0.4228329809725158,0.6046511627906976,0.3023255813953488,0.3953488372093023,718.1327335199013,1016.6052631578947,221.45333333333332,717.9156862745098,115.02609772016591,136.33333333333334,91.46153846153847,117.8048780487805,43.0,236.0,73.0,,,,,,,,,,,,
5213,319.0,One of the most exciting action films to come out of China in recent years.,1,,78.81000000000003,81.63,6.0,11.454545454545455,19.0,8.0,12.0,1321.090909090909,2802.0,743.0,1243.0,0.38181818181818183,0.6,0.13333333333333333,0.4666666666666667,895.9717857899676,1726.75,366.42857142857144,923.8636363636364,112.83121848911324,147.47368421052633,92.875,109.35714285714286,15.0,75.0,20.0,,,,,,,,,,,,
5304,119.0,"Elegantly produced and expressively performed, the six musical numbers crystallize key plot moments into minutely detailed wonders of dreamlike ecstasy.",1,,-16.504999999999967,8.88,17.0,29.727272727272727,89.0,18.0,24.0,3774.2727272727275,12137.0,2182.0,2872.0,0.21363636363636365,0.45,0.0,0.2,734.7407066064753,997.0,246.0375,812.3518518518518,123.98928302599074,146.91304347826087,100.52,125.11111111111111,20.0,152.0,48.0,,,,,,,,,,,,
5310,298.0,"A breathtaking adventure for all ages, Spirit tells its poignant and uplifting story in a stunning fusion of music and images.",1,,36.46285714285716,50.16,12.0,19.363636363636363,35.0,10.0,19.0,2225.909090909091,3711.0,1013.0,2175.0,0.3896103896103897,0.5714285714285714,0.2857142857142857,0.38095238095238093,863.740149597877,1674.375,359.09615384615387,803.9358974358973,115.63309696148066,138.6875,98.52380952380952,110.0,21.0,126.0,37.0,,,,,,,,,,,,
5313,65.0,... something appears to have been lost in the translation this time.,-1,,67.75500000000001,77.23,6.0,12.363636363636363,17.0,9.0,12.0,1434.1818181818182,1996.0,989.0,1460.0,0.31060606060606066,0.5,0.16666666666666666,0.3333333333333333,807.300517075517,1099.6944444444446,257.6666666666667,860.3958333333333,116.25683793330853,151.83333333333334,91.11764705882354,114.54545454545455,12.0,69.0,18.0,,,,,,,,,,,,
5401,123.0,That Haynes can both maintain and dismantle the facades that his genre and his character construct is a wonderous accomplishment of veracity and narrative grace.,1,,22.412000000000035,37.64,15.0,31.636363636363637,57.0,19.0,27.0,3792.090909090909,7549.0,2264.0,3397.0,0.28,0.4,0.2,0.28,738.5505878015747,1059.4791666666667,231.5,758.3055555555555,119.27419236436657,146.55172413793105,106.6,116.95454545454545,25.0,161.0,47.0,,,,,,,,,,,,
5424,133.0,"It's like an old Warner Bros. costumer jived with sex -- this could be the movie Errol Flynn always wanted to make, though Bette Davis, cast as Joan, would have killed him.",0,,60.67375000000003,89.58,7.0,38.45454545454545,54.0,16.0,42.0,4441.454545454545,7134.0,1673.0,4475.0,0.29545454545454547,0.5625,0.15625,0.28125,755.7386652953863,1095.0555555555554,252.67708333333334,750.6503623188405,114.99120203540737,136.125,104.5625,110.03703703703704,32.0,172.0,43.0,,,,,,,,,,,,
5425,131.0,It's a great American adventure and a wonderful film to bring to IMAX.,1,,63.486153846153854,66.74,7.0,13.818181818181818,18.0,10.0,13.0,1574.1818181818182,2192.0,1196.0,1473.0,0.36363636363636365,0.5384615384615384,0.15384615384615385,0.38461538461538464,849.9408262823035,1203.46875,297.7619047619047,931.5555555555555,114.3687120069473,127.66666666666667,93.26666666666667,116.92307692307692,13.0,70.0,20.0,,,,,,,,,,,,
5455,287.0,Even more baffling is that it's funny.,0,,90.95857142857145,89.75,3.0,8.363636363636363,10.0,6.0,8.0,1074.8181818181818,1372.0,666.0,1141.0,0.3116883116883116,0.42857142857142855,0.14285714285714285,0.2857142857142857,911.6409090909092,1722.75,386.6,916.6333333333334,130.2094155844156,196.0,94.9,119.0,7.0,38.0,9.0,,,,,,,,,,,,
5565,249.0,"The wonderful combination of the sweetness and the extraordinary technical accomplishments of the first film are maintained, but its overall impact falls a little flat with a storyline that never quite delivers the original magic.",0,,6.944285714285741,19.03,22.0,34.90909090909091,47.0,26.0,33.0,3796.090909090909,5283.0,2593.0,3704.0,0.3012987012987013,0.42857142857142855,0.17142857142857143,0.3142857142857143,700.0416010753138,1033.4848484848483,213.04347826086956,713.4022727272727,108.54931278040807,124.03225806451613,97.09375,108.06382978723404,35.0,230.0,68.0,,,,,,,,,,,,
5596,331.0,"If Borstal Boy isn't especially realistic, it is an engaging nostalgia piece.",0,,32.504999999999995,33.92,12.0,16.09090909090909,31.0,9.0,15.0,1929.5454545454545,3763.0,951.0,1653.0,0.3030303030303031,0.4166666666666667,0.16666666666666666,0.3333333333333333,862.7789261664261,1783.142857142857,370.92708333333337,896.3166666666668,119.3891196533055,148.1578947368421,97.85714285714286,114.66666666666667,12.0,77.0,23.0,,,,,,,,,,,,
5603,29.0,Another Best of the Year selection.,1,,73.84500000000001,56.93,7.0,8.181818181818182,14.0,5.0,8.0,1037.5454545454545,1827.0,600.0,1046.0,0.2121212121212121,0.5,0.0,0.16666666666666666,831.3830808080806,1179.8333333333333,290.8,906.2333333333332,132.2721286289468,208.0,101.63636363636364,130.5,6.0,35.0,9.0,,,,,,,,,,,,
5626,233.0,It will guarantee to have you leaving the theater with a smile on your face.,1,32.0,73.17000000000003,81.63,6.0,12.818181818181818,27.0,8.0,11.0,1470.6363636363637,2700.0,985.0,1440.0,0.42424242424242425,0.5333333333333333,0.2,0.4666666666666667,750.2268578643578,1252.7142857142858,222.40476190476193,714.575,116.73889216843763,147.0909090909091,100.0,115.42857142857143,15.0,76.0,21.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8181818181818182
5679,151.0,Mazel tov to a film about a family's joyous life acting on the Yiddish stage.,1,,67.53000000000003,81.63,6.0,18.90909090909091,36.0,9.0,15.0,2280.181818181818,4493.0,1110.0,2038.0,0.28484848484848485,0.4666666666666667,0.13333333333333333,0.26666666666666666,717.1220983141437,1104.0625,232.4923076923077,707.3,121.3300894159758,168.78571428571428,96.88235294117646,117.8,15.0,77.0,22.0,,,,,,,,,,,,
5706,361.0,"As a remake, it's a pale imitation.",-1,,54.70142857142861,64.37,9.0,7.636363636363637,13.0,3.0,6.0,971.4545454545455,1566.0,591.0,843.0,0.3376623376623376,0.5714285714285714,0.14285714285714285,0.2857142857142857,896.5073232323233,1811.4722222222224,379.625,910.65,134.42828282828285,200.33333333333334,77.11111111111111,128.8,7.0,35.0,12.0,,,,,,,,,,,,
5838,220.0,"It never is, not fully.",0,,83.32000000000004,83.32,2.0,10.090909090909092,23.0,4.0,10.0,1523.3636363636363,3890.0,749.0,1192.0,0.23636363636363636,0.4,0.0,0.2,776.2229797979797,1161.9583333333333,221.0,741.0,154.52776679841898,238.4,115.16666666666667,151.3,5.0,23.0,7.0,,,,,,,,,,,,
5849,377.0,It just doesn't have much else... especially in a moral sense.,0,,64.9245454545455,82.81,4.0,10.0,15.0,4.0,11.0,1161.4545454545455,1762.0,627.0,1255.0,0.4049586776859504,0.9090909090909091,0.09090909090909091,0.2727272727272727,860.9741702741702,1669.0,344.54166666666663,935.0,119.66908041453495,169.75,95.42857142857143,117.46666666666667,11.0,62.0,17.0,,,,,,,,,,,,
5860,142.0,Exactly what you'd expect from a guy named Kaos.,0,,84.90000000000003,87.72,4.0,10.0,14.0,6.0,11.0,1216.0,1723.0,627.0,1239.0,0.22222222222222224,0.4444444444444444,0.1111111111111111,0.2222222222222222,758.1090548340547,1008.1785714285714,267.2857142857143,768.9,122.03969893742622,147.875,103.75,115.81818181818181,9.0,48.0,12.0,,,,,,,,,,,,
5923,288.0,"Parker should be commended for taking a fresh approach to familiar material, but his determination to remain true to the original text leads him to adopt a somewhat mannered tone... that ultimately dulls the human tragedy at the story's core.",0,,13.955000000000013,51.18,12.0,35.81818181818182,56.0,20.0,36.0,3977.0,5697.0,2110.0,4028.0,0.36818181818181817,0.55,0.225,0.375,854.8148209544564,1583.7166666666667,392.44425287356313,908.4462365591398,111.49741400014128,142.425,93.69642857142857,105.5,40.0,242.0,72.0,,,,,,,,,,,,
5998,388.0,"... Jones, despite a definitely distinctive screen presence, just isn't able to muster for a movie that, its title notwithstanding, should have been a lot nastier if it wanted to fully capitalize on its lead's specific gifts.",0,,20.658378378378387,34.94,12.0,31.181818181818183,44.0,19.0,31.0,3628.909090909091,6058.0,1958.0,3541.0,0.45208845208845205,0.6486486486486487,0.2702702702702703,0.4864864864864865,789.1612047386499,1597.46875,330.81944444444446,769.0256410256409,113.62505660199234,146.075,92.875,103.05263157894737,37.0,225.0,65.0,,,,,,,,,,,,
6029,33.0,"That's not vintage Spielberg and that, finally, is minimally satisfying.",0,,27.485000000000014,27.49,12.0,17.545454545454547,34.0,7.0,14.0,2146.4545454545455,4891.0,941.0,1503.0,0.22727272727272732,0.6,0.0,0.2,835.3877224627224,1189.8,269.89583333333337,951.1875,120.63430639784573,143.85294117647058,93.9375,118.4,10.0,72.0,20.0,,,,,,,,,,,,
6075,327.0,"If you already like this sort of thing, this is that sort of thing all over again.",0,,85.07411764705884,96.52,4.0,15.545454545454545,30.0,9.0,14.0,1752.5454545454545,2907.0,996.0,1588.0,0.3850267379679144,0.5294117647058824,0.17647058823529413,0.4117647058823529,848.720824167415,1740.7037037037035,354.66666666666674,854.5625,114.54540731995279,132.5,96.9,113.42857142857143,17.0,82.0,21.0,,,,,,,,,,,,
6086,266.0,"LaBute can't avoid a fatal mistake in the modern era: He's changed the male academic from a lower-class Brit to an American, a choice that upsets the novel's exquisite balance and shreds the fabric of the film.",0,,27.517837837837845,50.84,10.0,39.90909090909091,68.0,27.0,39.0,4660.818181818182,7023.0,2647.0,4717.0,0.28746928746928746,0.3783783783783784,0.13513513513513514,0.2972972972972973,834.5681426051807,1676.4733333333331,350.375,863.1304347826087,116.4077342471317,147.85714285714286,98.03703703703704,113.33333333333333,37.0,210.0,62.0,,,,,,,,,,,,
6091,320.0,Adam Sandler's Eight Crazy Nights grows on you -- like a rash.,-1,,95.955,102.61,6.0,10.181818181818182,14.0,8.0,9.0,1192.6363636363637,1651.0,887.0,1121.0,0.36363636363636365,0.5,0.25,0.3333333333333333,884.8099146224147,1636.3888888888887,375.5833333333333,900.0,117.24587104814378,130.54545454545453,96.8,117.92857142857143,12.0,62.0,14.0,,,,,,,,,,,,
6132,213.0,The cumulative effect of the movie is repulsive and depressing.,-1,,19.025000000000006,44.41,10.0,11.272727272727273,20.0,7.0,11.0,1375.8181818181818,2672.0,857.0,1227.0,0.3636363636363636,0.8,0.1,0.3,763.9735690235689,1128.3,226.16666666666666,736.4404761904763,124.91877213695393,176.71428571428572,94.72727272727273,117.33333333333333,10.0,63.0,21.0,,,,,,,,,,,,
6138,355.0,"Peralta's mythmaking could have used some informed, adult hindsight.",0,,37.900000000000034,53.88,13.0,17.636363636363637,29.0,12.0,16.0,2053.909090909091,4165.0,994.0,1848.0,0.09090909090909091,0.3333333333333333,0.0,0.0,921.0396524771525,1803.0119047619046,397.0,895.5104166666667,114.33538348624556,150.1875,82.83333333333333,104.4375,9.0,68.0,17.0,,,,,,,,,,,,
6147,150.0,Mr. Soderbergh's direction and visual style struck me as unusually and unimpressively fussy and pretentious.,-1,,11.130000000000024,39.33,12.0,19.545454545454547,26.0,11.0,20.0,2475.818181818182,3460.0,1889.0,2431.0,0.2484848484848485,0.5333333333333333,0.06666666666666667,0.2,708.6015432799524,1092.5416666666667,197.54761904761907,687.6969696969696,128.81006861957817,188.0909090909091,103.2,124.45454545454545,15.0,108.0,32.0,,,,,,,,,,,,
6173,86.0,... a bland murder-on-campus yawner.,-1,,32.56000000000003,33.58,10.0,9.454545454545455,13.0,5.0,10.0,1144.3636363636363,1757.0,615.0,1176.0,0.45454545454545453,0.6,0.2,0.4,849.9238721085311,1139.111111111111,275.5681818181818,931.2222222222222,122.82302697302697,196.0,87.85714285714286,117.6,5.0,36.0,10.0,,,,,,,,,,,,
6208,258.0,"Although the sequel has all the outward elements of the original, the first film's lovely flakiness is gone, replaced by the forced funniness found in the dullest kiddie flicks.",-1,,37.372413793103476,50.5,12.0,28.272727272727273,52.0,19.0,26.0,3386.090909090909,5675.0,1642.0,3542.0,0.3166144200626959,0.5172413793103449,0.13793103448275862,0.3103448275862069,835.0265448121398,1745.40625,388.4375,767.7651515151516,118.9965362194229,140.76923076923077,86.42105263157895,127.71428571428571,29.0,177.0,48.0,,,,,,,,,,,,
6226,279.0,"Circuit queens won't learn a thing, they'll be too busy cursing the film's strategically placed white sheets.",0,,60.19176470588238,79.6,13.0,19.09090909090909,29.0,12.0,18.0,2193.090909090909,2809.0,1352.0,2376.0,0.24064171122994651,0.47058823529411764,0.11764705882352941,0.23529411764705882,866.1368909709819,1654.3333333333333,363.3518518518519,847.0416666666666,116.36871933222801,146.0625,96.86206896551724,114.81818181818181,17.0,109.0,26.0,,,,,,,,,,,,
6252,379.0,"Viewed as a comedy, a romance, a fairy tale, or a drama, there's nothing remotely triumphant about this motion picture.",0,,25.795000000000044,59.64,10.0,20.727272727272727,37.0,14.0,18.0,2391.818181818182,3999.0,1534.0,2144.0,0.3772727272727272,0.65,0.25,0.35,808.1642751188207,1658.347619047619,320.59090909090907,772.0769230769231,115.46667652140799,126.11764705882354,101.125,113.61111111111111,20.0,119.0,38.0,,,,,,,,,,,,
6285,99.0,Reeks of rot and hack work from start to finish.,0,,103.625,103.63,4.0,12.636363636363637,20.0,6.0,11.0,1651.2727272727273,2871.0,783.0,1506.0,0.2545454545454545,0.4,0.1,0.3,739.2755832130832,1036.611111111111,273.42857142857144,725.6666666666666,131.31798996458087,160.125,112.54545454545455,130.5,10.0,48.0,11.0,,,,,,,,,,,,
6291,387.0,"The art direction is often exquisite, and the anthropomorphic animal characters are beautifully realized through clever makeup design, leaving one to hope that the eventual DVD release will offer subtitles and the original Italian-language soundtrack.",1,,-9.975714285714275,10.57,21.0,34.36363636363637,48.0,23.0,37.0,4020.6363636363635,6010.0,2250.0,4138.0,0.34805194805194806,0.5714285714285714,0.14285714285714285,0.34285714285714286,798.4060769464994,1570.5391304347827,325.3421052631579,768.2055555555555,115.36888210603625,150.25,96.0,109.17857142857143,35.0,251.0,75.0,,,,,,,,,,,,
6302,165.0,Kirshner and Monroe seem to be in a contest to see who can out-bad-act the other.,-1,,74.27000000000001,72.16,8.0,18.90909090909091,28.0,11.0,17.0,2248.4545454545455,3646.0,1260.0,2163.0,0.3409090909090909,0.625,0.125,0.3125,780.1007409617799,1099.7792207792209,248.02575757575758,834.3083333333334,117.742182558974,138.88235294117646,94.17647058823529,114.54545454545455,16.0,81.0,22.0,,,,,,,,,,,,
6304,104.0,A lame romantic comedy about an unsympathetic character and someone who would not likely be so stupid as to get involved with her.,-1,,32.681304347826114,48.13,16.0,29.09090909090909,55.0,10.0,25.0,3251.0,6735.0,914.0,2695.0,0.2806324110671937,0.5652173913043478,0.043478260869565216,0.2608695652173913,741.7452491396007,1050.8,244.3,782.1875,109.61556920228757,137.89655172413794,91.4,106.57142857142857,23.0,130.0,41.0,,,,,,,,,,,,
6331,234.0,"The misery of these people becomes just another voyeuristic spectacle, to be consumed and forgotten.",-1,,16.77000000000001,47.79,11.0,19.181818181818183,35.0,13.0,18.0,2149.909090909091,3734.0,1409.0,1893.0,0.23030303030303034,0.4,0.06666666666666667,0.2,812.004715949034,1119.675,222.29166666666666,882.0138888888888,113.13585489158244,131.38888888888889,96.63157894736842,111.06666666666666,15.0,100.0,31.0,,,,,,,,,,,,
6406,264.0,"The Emperor's Club is one of those films that possesses all the good intentions in the world, but...",0,,71.06500000000001,78.59,7.0,17.0,29.0,11.0,14.0,1885.090909090909,3260.0,1096.0,1518.0,0.3686868686868687,0.5555555555555556,0.2222222222222222,0.3333333333333333,878.8859036165854,1803.4375,378.35,833.8333333333333,109.43168901370312,145.5,93.28571428571429,108.42857142857143,18.0,100.0,25.0,,,,,,,,,,,,
6430,352.0,"We never truly come to care about the main characters and whether or not they'll wind up together, and Michele's spiritual quest is neither amusing nor dramatic enough to sustain interest.",-1,,33.46032258064517,48.47,18.0,24.09090909090909,33.0,14.0,24.0,2580.0,3738.0,1445.0,2333.0,0.36950146627565983,0.7096774193548387,0.1935483870967742,0.3225806451612903,803.9382789676212,1665.8947368421052,332.63157894736844,754.3541666666666,105.30567033976125,133.5,80.27777777777777,103.21428571428571,31.0,188.0,52.0,,,,,,,,,,,,
6534,45.0,Crush could be the worst film a man has made about women since Valley of the Dolls.,-1,,85.07411764705884,96.52,5.0,18.09090909090909,27.0,14.0,16.0,1999.8181818181818,2995.0,1486.0,1874.0,0.28342245989304815,0.4117647058823529,0.11764705882352941,0.29411764705882354,848.5602374897829,1171.1136363636363,312.24444444444447,973.1153846153846,111.70134089815906,136.13636363636363,89.70370370370371,113.92857142857143,17.0,83.0,21.0,,,,,,,,,,,,
6543,58.0,"I did go back and check out the last 10 minutes, but these were more repulsive than the first 30 or 40 minutes.",-1,,65.78565217391306,81.97,8.0,24.90909090909091,34.0,17.0,23.0,2660.090909090909,4150.0,1460.0,2541.0,0.3043478260869565,0.4782608695652174,0.17391304347826086,0.30434782608695654,801.2664716325125,1136.625,243.68421052631578,807.9285714285714,106.49223789360036,122.27777777777777,85.88235294117646,101.66666666666667,23.0,111.0,32.0,,,,,,,,,,,,
6558,321.0,"The film feels formulaic, its plot and pacing typical Hollywood war-movie stuff, while the performances elicit more of a sense of deja vu than awe.",-1,,35.94800000000001,54.56,12.0,30.0,37.0,24.0,30.0,3497.3636363636365,4715.0,2320.0,3579.0,0.27272727272727276,0.4,0.2,0.28,847.7518716893987,1631.7533333333333,350.0729166666667,886.1842105263158,116.50580544598141,132.40740740740742,96.66666666666667,120.8,25.0,147.0,43.0,,,,,,,,,,,,
6575,301.0,A movie so bad that it quickly enters the pantheon of wreckage that includes Battlefield Earth and Showgirls.,-1,,52.265000000000015,70.13,12.0,15.545454545454545,22.0,10.0,16.0,1715.090909090909,2315.0,1016.0,1848.0,0.36363636363636365,0.5555555555555556,0.16666666666666666,0.3333333333333333,864.077997002997,1774.3333333333333,382.1875,799.6282051282051,110.21942647370453,143.25,94.36363636363636,105.22727272727273,18.0,109.0,29.0,,,,,,,,,,,,
6600,74.0,"It is supremely unfunny and unentertaining to watch middle-age and older men drink to excess, piss on trees, b.s. one another and put on a show in drag.",-1,11.0,42.4507142857143,74.19,7.0,34.36363636363637,61.0,18.0,36.0,4254.454545454545,8964.0,1843.0,4359.0,0.29870129870129863,0.5357142857142857,0.07142857142857142,0.2857142857142857,762.6080962852756,1091.3,229.45666666666665,857.1818181818181,120.40142311592116,146.95081967213116,102.38888888888889,120.28205128205128,28.0,152.0,45.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8181818181818182
6684,280.0,"A lot of talent is wasted in this crass, low-wattage endeavor.",-1,36.0,57.23363636363638,77.23,6.0,10.636363636363637,19.0,7.0,10.0,1309.1818181818182,2259.0,998.0,1243.0,0.3305785123966942,0.45454545454545453,0.18181818181818182,0.36363636363636365,890.4016925204425,1751.75,365.2857142857143,840.75,125.04932147862769,148.71428571428572,103.64285714285714,124.75,11.0,62.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6725,126.0,"I was feeling this movie until it veered off too far into the Exxon zone, and left me behind at the station looking for a return ticket to realism.",-1,,57.793103448275886,67.42,13.0,29.181818181818183,50.0,17.0,28.0,3375.5454545454545,6593.0,2000.0,3166.0,0.3134796238244514,0.4827586206896552,0.10344827586206896,0.27586206896551724,747.9086336347665,1053.6666666666667,297.2063492063492,770.9761904761905,114.85811149242276,131.86,106.85365853658537,116.56521739130434,29.0,147.0,41.0,,,,,,,,,,,,
6747,314.0,"It's a bizarre curiosity memorable mainly for the way it fritters away its potentially interesting subject matter via a banal script, unimpressive acting and indifferent direction.",0,,-1.770384615384586,19.71,17.0,30.90909090909091,43.0,21.0,28.0,3693.6363636363635,5361.0,2092.0,3272.0,0.2657342657342658,0.34615384615384615,0.15384615384615385,0.2692307692307692,817.9396338656289,1598.6470588235295,353.8611111111111,871.7651515151515,118.67092146332169,136.08333333333334,99.61904761904762,121.18518518518519,26.0,180.0,56.0,,,,,,,,,,,,
6756,210.0,The movie slides downhill as soon as macho action conventions assert themselves.,-1,,39.55500000000001,59.3,8.0,16.0,26.0,10.0,14.0,1895.7272727272727,3393.0,918.0,1650.0,0.19696969696969696,0.3333333333333333,0.08333333333333333,0.16666666666666666,763.8506427915519,1177.8833333333332,243.65,801.25,116.37122289475232,141.375,91.8,114.125,12.0,80.0,22.0,,,,,,,,,,,,
6773,87.0,In comparison to his earlier films it seems a disappointingly thin slice of lower-class London life; despite the title... amounts to surprisingly little.,-1,,21.646521739130463,42.88,11.0,29.272727272727273,47.0,16.0,26.0,3381.5454545454545,6368.0,1484.0,2820.0,0.2845849802371542,0.4782608695652174,0.08695652173913043,0.2608695652173913,761.6727628448119,1086.2222222222222,254.05128205128204,855.1349206349207,112.64257073645855,135.48936170212767,92.75,110.04,23.0,153.0,44.0,,,,,,,,,,,,
6792,137.0,Anemic chronicle of money grubbing New Yorkers and their serial loveless hook ups.,0,,50.470769230769264,49.82,13.0,20.272727272727273,34.0,13.0,18.0,2489.5454545454545,4267.0,1416.0,2397.0,0.2027972027972028,0.3076923076923077,0.07692307692307693,0.23076923076923078,739.5423446587082,1045.711111111111,229.36999999999998,730.1,124.81356454535803,171.21428571428572,103.6,125.5,13.0,82.0,22.0,,,,,,,,,,,,
6825,124.0,"Some elements of it really blow the big one, but other parts are decent.",0,,65.72500000000001,74.19,8.0,16.636363636363637,31.0,10.0,14.0,2021.5454545454545,3885.0,1120.0,1495.0,0.27922077922077926,0.5,0.07142857142857142,0.2857142857142857,769.298229674366,1115.8333333333333,266.02272727272725,752.8,122.1210635294881,146.0,104.21428571428571,117.45,14.0,72.0,21.0,,,,,,,,,,,,
6844,304.0,"The doofus-on-the-loose banter of Welcome to Collinwood has a cocky, after-hours loopiness to it.",0,,17.382142857142867,48.81,14.0,15.363636363636363,23.0,11.0,16.0,1832.6363636363637,2490.0,1187.0,1881.0,0.3506493506493506,0.42857142857142855,0.21428571428571427,0.35714285714285715,819.7001760024486,1631.375,350.75,837.0925925925926,119.31829389803407,149.25,100.75,115.1,14.0,97.0,29.0,,,,,,,,,,,,
6964,254.0,Bad and baffling from the get-go.,-1,,87.94500000000002,90.77,2.0,7.636363636363637,14.0,4.0,7.0,1002.2727272727273,1740.0,533.0,978.0,0.2424242424242424,0.5,0.0,0.16666666666666666,782.5062626262626,1126.25,247.4,819.3888888888888,134.05757575757576,174.0,113.5,133.25,6.0,33.0,8.0,,,,,,,,,,,,
6972,292.0,Both the crime story and the love story are unusual.,0,,61.32500000000002,78.25,5.0,10.545454545454545,15.0,7.0,10.0,1166.7272727272727,1793.0,726.0,1155.0,0.21818181818181823,0.4,0.1,0.2,873.5407196969696,1737.2142857142858,378.14583333333337,891.0277777777777,111.28987502396593,148.88888888888889,86.06666666666666,106.18181818181819,10.0,52.0,16.0,,,,,,,,,,,,
6983,81.0,"Since Lee is a sentimentalist, the film is more worshipful than your random E!",0,,59.68214285714288,65.73,8.0,20.90909090909091,31.0,9.0,20.0,2485.5454545454545,3855.0,1008.0,2554.0,0.2662337662337662,0.5,0.14285714285714285,0.21428571428571427,750.3309081070445,1086.0625,229.06363636363633,816.0757575757576,118.40674494267883,140.5625,96.55555555555556,116.61538461538461,14.0,78.0,22.0,,,,,,,,,,,,
7124,274.0,"The director, with his fake backdrops and stately pacing, never settles on a consistent tone.",-1,,44.97000000000003,56.25,11.0,15.636363636363637,22.0,10.0,15.0,1775.7272727272727,2817.0,999.0,1553.0,0.3151515151515152,0.4666666666666667,0.13333333333333333,0.3333333333333333,897.4850194250192,1768.4444444444443,399.82666666666665,905.6805555555555,112.37366686343961,135.8,88.13333333333334,106.16666666666667,15.0,93.0,26.0,,,,,,,,,,,,
7132,240.0,"After seeing the film, I can tell you that there's no other reason why anyone should bother remembering it.",-1,,62.87631578947371,60.65,10.0,18.272727272727273,28.0,11.0,18.0,2032.3636363636363,3096.0,1173.0,1943.0,0.33492822966507174,0.47368421052631576,0.21052631578947367,0.3157894736842105,730.6004054026781,1107.2121212121212,221.33333333333331,704.9076923076923,110.91994481115816,134.6086956521739,90.23076923076923,113.88888888888889,19.0,107.0,28.0,,,,,,,,,,,,
7216,256.0,The original wasn't a good movie but this remake makes it look like a masterpiece!,-1,,50.610000000000014,73.17,7.0,18.0,28.0,9.0,18.0,2125.090909090909,3845.0,871.0,2051.0,0.29696969696969694,0.5333333333333333,0.13333333333333333,0.26666666666666666,901.8784084265902,1893.333333333333,380.35714285714283,905.1410256410256,116.25137085137088,137.32142857142858,93.0,115.57142857142857,15.0,82.0,25.0,,,,,,,,,,,,
7218,270.0,Gere gives a good performance in a film that doesn't merit it.,0,,67.75500000000001,84.68,6.0,11.727272727272727,16.0,7.0,13.0,1321.3636363636363,1630.0,822.0,1403.0,0.36363636363636365,0.5,0.16666666666666666,0.4166666666666667,902.1818181818181,1835.0,373.33333333333337,904.7857142857143,115.18597248710884,144.27272727272728,94.5625,109.92307692307692,12.0,62.0,18.0,,,,,,,,,,,,
